Name,Position,Duration,TimeStamp,ObjectName,ObjectPosition,ObjectRotation,ObjectScale,HitPosition,HitNormal,EyeDirection,HeadPosition,HeadRotation,EyeLeftBlink,EyeRightBlink,GazeLeftCoord,GazeRightCoord,GazeCombineCoord,Tracked
10,"(X=598.274536,Y=131.771744,Z=-146.505676)","0.013104","1.414157",StaticMeshActor_158,"(X=621.689026,Y=182.149506,Z=-223.465179)","(Pitch=0.0,Yaw=85.668411,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-52.002316,Y=19.542654,Z=76.959503)","(X=-0.002485,Y=0.012954,Z=0.999913)","(X=-0.885314,Y=-0.295423,Z=-0.359087)","(X=687.329895,Y=158.891281,Z=-109.3041)","(Pitch=-8.099976,Yaw=-145.251114,Roll=-3.602082)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
11,"(X=598.274536,Y=131.771744,Z=-146.505676)","0.012171","1.426327",StaticMeshActor_158,"(X=621.689026,Y=182.149506,Z=-223.465179)","(Pitch=0.0,Yaw=85.668411,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-52.002316,Y=19.542654,Z=76.959503)","(X=-0.002485,Y=0.012954,Z=0.999913)","(X=-0.885314,Y=-0.295423,Z=-0.359087)","(X=687.409973,Y=158.84021,Z=-109.266006)","(Pitch=-8.01828,Yaw=-144.715149,Roll=-3.671326)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
12,"(X=598.274536,Y=131.771744,Z=-146.505676)","0.013863","1.44019",StaticMeshActor_158,"(X=621.689026,Y=182.149506,Z=-223.465179)","(Pitch=0.0,Yaw=85.668411,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-52.002316,Y=19.542654,Z=76.959503)","(X=-0.002485,Y=0.012954,Z=0.999913)","(X=-0.885314,Y=-0.295423,Z=-0.359087)","(X=687.467224,Y=158.803726,Z=-109.224861)","(Pitch=-7.863856,Yaw=-144.257355,Roll=-3.66623)","0.301738","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
13,"(X=598.274536,Y=131.771744,Z=-146.505676)","0.012169","1.45236",StaticMeshActor_158,"(X=621.689026,Y=182.149506,Z=-223.465179)","(Pitch=0.0,Yaw=85.668411,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-52.002316,Y=19.542654,Z=76.959503)","(X=-0.002485,Y=0.012954,Z=0.999913)","(X=-0.888517,Y=-0.268969,Z=-0.371744)","(X=687.519836,Y=158.787842,Z=-109.16658)","(Pitch=-7.562105,Yaw=-143.78331,Roll=-3.638613)","0.542968","0.657568","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
14,"(X=598.274536,Y=131.771744,Z=-146.505676)","0.011647","1.464006",StaticMeshActor_158,"(X=621.689026,Y=182.149506,Z=-223.465179)","(Pitch=0.0,Yaw=85.668411,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-52.002316,Y=19.542654,Z=76.959503)","(X=-0.002485,Y=0.012954,Z=0.999913)","(X=-0.8884,Y=-0.269103,Z=-0.371925)","(X=687.548096,Y=158.813385,Z=-109.131638)","(Pitch=-7.34082,Yaw=-143.745529,Roll=-3.465455)","0.542968","0.657568","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
15,"(X=598.274536,Y=131.771744,Z=-146.505676)","0.027063","1.49107",StaticMeshActor_158,"(X=621.689026,Y=182.149506,Z=-223.465179)","(Pitch=0.0,Yaw=85.668411,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-52.002316,Y=19.542654,Z=76.959503)","(X=-0.002485,Y=0.012954,Z=0.999913)","(X=-0.888255,Y=-0.2696,Z=-0.371913)","(X=687.555969,Y=158.870087,Z=-109.123444)","(Pitch=-7.366516,Yaw=-144.077103,Roll=-3.224762)","1.0","1.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
16,"(X=531.630737,Y=-19.636246,Z=-147.814636)","0.026227","1.517297",StaticMeshActor_139,"(X=554.818542,Y=-34.607182,Z=-221.754684)","(Pitch=0.0,Yaw=-76.636856,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-19.924805,Y=-19.099884,Z=73.940048)","(X=0.17081,Y=0.969635,Z=-0.175018)","(X=-0.64939,Y=-0.743189,Z=-0.161132)","(X=687.637695,Y=158.904541,Z=-109.104851)","(Pitch=-7.089135,Yaw=-143.610901,Roll=-2.973938)","1.0","1.0","(X=0.155778,Y=-0.042566)","(X=0.146357,Y=-0.032003)","(X=0.151059,Y=-0.037275)","True"
17,"(X=489.685303,Y=-40.139526,Z=-165.606873)","0.05086","1.568156",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=272.500458,Y=10.571393,Z=71.045181)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.690934,Y=-0.695625,Z=-0.196764)","(X=687.547119,Y=159.065765,Z=-109.259689)","(Pitch=-7.873507,Yaw=-145.116486,Roll=-2.711579)","0.874596","0.801593","(X=0.126737,Y=-0.053857)","(X=0.118888,Y=-0.047355)","(X=0.122808,Y=-0.050602)","True"
18,"(X=489.685425,Y=-48.02063,Z=-165.0242)","0.013558","1.581714",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=276.440948,Y=10.571428,Z=71.35511)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.678412,Y=-0.709416,Z=-0.191014)","(X=687.787537,Y=159.135101,Z=-109.246445)","(Pitch=-7.312619,Yaw=-143.817474,Roll=-2.575683)","0.876542","0.804704","(X=0.125965,Y=-0.063037)","(X=0.114767,Y=-0.042627)","(X=0.120353,Y=-0.052807)","True"
19,"(X=489.685425,Y=-44.909622,Z=-164.754395)","0.010856","1.592571",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=274.885529,Y=10.571428,Z=71.498627)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.683478,Y=-0.704403,Z=-0.191506)","(X=687.689758,Y=159.156616,Z=-109.274818)","(Pitch=-7.605231,Yaw=-144.495407,Roll=-2.629486)","0.687465","0.683053","(X=0.133564,Y=-0.070411)","(X=0.113801,Y=-0.029664)","(X=0.123639,Y=-0.049948)","True"
20,"(X=489.685547,Y=-50.595566,Z=-156.754669)","0.012797","1.605367",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=277.728455,Y=10.571393,Z=75.753799)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.677678,Y=-0.717179,Z=-0.162501)","(X=687.945435,Y=159.220932,Z=-109.213638)","(Pitch=-6.861321,Yaw=-143.41481,Roll=-2.483856)","0.563759","0.610004","(X=0.125258,Y=-0.061017)","(X=0.11647,Y=-0.014073)","(X=0.120852,Y=-0.037479)","True"
21,"(X=489.685608,Y=-46.694519,Z=-144.087097)","0.012256","1.617624",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=275.777954,Y=10.571393,Z=82.491867)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.688272,Y=-0.715284,Z=-0.121043)","(X=687.818054,Y=159.213852,Z=-109.242607)","(Pitch=-7.204032,Yaw=-144.055252,Roll=-2.523681)","0.495571","0.541802","(X=0.117389,Y=-0.049903)","(X=0.131549,Y=0.042539)","(X=0.124459,Y=-0.003747)","True"
22,"(X=489.685608,Y=-43.902908,Z=-145.126892)","0.011253","1.628877",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=274.382141,Y=10.571428,Z=81.938789)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.69277,Y=-0.710147,Z=-0.12554)","(X=687.833923,Y=159.215698,Z=-109.219551)","(Pitch=-7.115684,Yaw=-144.077026,Roll=-2.497192)","0.495571","0.541802","(X=0.130868,Y=-0.001609)","(X=0.108341,Y=-0.013722)","(X=0.119575,Y=-0.007681)","True"
23,"(X=489.685425,Y=-11.651764,Z=-138.442734)","0.011517","1.640394",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=258.256592,Y=10.57141,Z=85.494194)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.752663,Y=-0.648961,Z=-0.111118)","(X=687.927368,Y=159.276306,Z=-109.175552)","(Pitch=-6.789064,Yaw=-143.970795,Roll=-2.390106)","0.479542","0.474302","(X=0.011211,Y=0.012269)","(X=0.104977,Y=-0.007725)","(X=0.057838,Y=0.002326)","True"
24,"(X=489.685333,Y=-40.671463,Z=-162.838593)","0.014074","1.654468",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=272.766418,Y=10.571428,Z=72.51767)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.691574,Y=-0.697624,Z=-0.187206)","(X=687.908936,Y=159.286255,Z=-109.180489)","(Pitch=-6.825626,Yaw=-144.082443,Roll=-2.421234)","0.506286","0.485547","(X=0.137676,Y=-0.062733)","(X=0.084762,Y=-0.047364)","(X=0.111043,Y=-0.054998)","True"
25,"(X=489.685486,Y=-37.830917,Z=-153.452606)","0.011742","1.666211",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=271.346161,Y=10.571428,Z=77.510216)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.700331,Y=-0.696456,Z=-0.156476)","(X=687.941589,Y=159.328262,Z=-109.155983)","(Pitch=-6.67138,Yaw=-144.109573,Roll=-2.375183)","0.571703","0.50843","(X=0.107688,Y=-0.038866)","(X=0.107633,Y=-0.029797)","(X=0.107661,Y=-0.03433)","True"
26,"(X=489.685425,Y=-45.499069,Z=-161.443863)","0.011655","1.677866",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=275.180206,Y=10.571428,Z=73.259544)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.684058,Y=-0.706737,Z=-0.180522)","(X=687.963501,Y=159.352615,Z=-109.118538)","(Pitch=-6.498836,Yaw=-144.115005,Roll=-2.367707)","0.571703","0.50843","(X=0.139108,Y=-0.089943)","(X=0.101469,Y=-0.020045)","(X=0.120134,Y=-0.054707)","True"
27,"(X=489.685425,Y=-38.053619,Z=-159.506836)","0.013977","1.691843",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=271.45752,Y=10.571463,Z=74.289879)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.697415,Y=-0.694388,Z=-0.177305)","(X=687.987061,Y=159.387192,Z=-109.092361)","(Pitch=-6.293213,Yaw=-144.141647,Roll=-2.366517)","0.692987","0.624039","(X=0.118296,Y=-0.06899)","(X=0.096681,Y=-0.039115)","(X=0.107446,Y=-0.053994)","True"
28,"(X=489.685364,Y=-39.424194,Z=-163.485077)","0.012208","1.704051",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=272.142761,Y=10.571428,Z=72.173798)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.693275,Y=-0.695108,Z=-0.19025)","(X=687.998596,Y=159.413269,Z=-109.063461)","(Pitch=-6.110956,Yaw=-144.13829,Roll=-2.386657)","0.692987","0.624039","(X=0.113236,Y=-0.082065)","(X=0.105256,Y=-0.049671)","(X=0.109235,Y=-0.06582)","True"
29,"(X=489.685242,Y=-4.354385,Z=-150.931183)","0.011261","1.715312",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=254.607864,Y=10.57141,Z=78.851402)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.761042,Y=-0.628468,Z=-0.16076)","(X=688.016296,Y=159.427231,Z=-109.0364)","(Pitch=-5.947291,Yaw=-144.136459,Roll=-2.421082)","0.802259","0.751229","(X=0.048341,Y=-0.050757)","(X=0.037354,Y=-0.034258)","(X=0.042841,Y=-0.042498)","True"
30,"(X=489.685242,Y=6.790604,Z=-142.870132)","0.011714","1.727026",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=249.035355,Y=10.57141,Z=83.139191)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.785295,Y=-0.604443,Z=-0.134019)","(X=688.037292,Y=159.462418,Z=-109.019356)","(Pitch=-5.84283,Yaw=-144.113342,Roll=-2.455719)","0.928979","0.840725","(X=0.03362,Y=-0.025025)","(X=0.005591,Y=-0.022236)","(X=0.019597,Y=-0.023629)","True"
31,"(X=489.685303,Y=9.134933,Z=-138.627838)","0.010697","1.737723",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=247.863235,Y=10.571445,Z=85.395729)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.791393,Y=-0.59977,Z=-0.118207)","(X=688.055725,Y=159.473083,Z=-108.998108)","(Pitch=-5.735931,Yaw=-144.085526,Roll=-2.4776)","0.991206","0.899031","(X=0.032728,Y=-0.016327)","(X=-0.003676,Y=-0.010729)","(X=0.014515,Y=-0.013526)","True"
32,"(X=489.685272,Y=7.839661,Z=-142.068909)","0.011145","1.748868",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=248.510864,Y=10.571428,Z=83.565376)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.787602,Y=-0.60203,Z=-0.13131)","(X=688.079651,Y=159.48909,Z=-108.992233)","(Pitch=-5.700865,Yaw=-144.071167,Roll=-2.529968)","0.991206","0.899031","(X=0.034107,Y=-0.027556)","(X=-0.000588,Y=-0.019132)","(X=0.016746,Y=-0.023341)","True"
33,"(X=489.685242,Y=8.624863,Z=-141.04921)","0.011067","1.759935",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=248.11824,Y=10.57141,Z=84.107765)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.789485,Y=-0.600371,Z=-0.127543)","(X=688.106873,Y=159.516479,Z=-108.99382)","(Pitch=-5.652528,Yaw=-144.053757,Roll=-2.562317)","1.0","1.0","(X=0.032909,Y=-0.023095)","(X=-0.003089,Y=-0.019282)","(X=0.014898,Y=-0.021187)","True"
34,"(X=489.685303,Y=8.546967,Z=-140.95929)","0.011054","1.77099",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=248.157211,Y=10.571463,Z=84.155594)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.789342,Y=-0.60061,Z=-0.127304)","(X=688.189514,Y=159.58876,Z=-108.944824)","(Pitch=-5.377442,Yaw=-144.020294,Roll=-2.667999)","1.0","1.0","(X=0.035526,Y=-0.028491)","(X=-0.006488,Y=-0.02031)","(X=0.014501,Y=-0.024397)","True"
35,"(X=489.685242,Y=10.055313,Z=-141.519684)","0.011532","1.782522",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=247.40303,Y=10.57141,Z=83.857513)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.79197,Y=-0.596589,Z=-0.129867)","(X=688.178772,Y=159.580017,Z=-108.970741)","(Pitch=-5.467286,Yaw=-144.048996,Roll=-2.654205)","1.0","1.0","(X=0.033124,Y=-0.029784)","(X=-0.010166,Y=-0.02014)","(X=0.011463,Y=-0.024959)","True"
36,"(X=489.685242,Y=8.915878,Z=-140.993454)","0.012279","1.794801",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=247.972733,Y=10.57141,Z=84.137428)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.79002,Y=-0.599677,Z=-0.127496)","(X=688.194641,Y=159.597443,Z=-108.957436)","(Pitch=-5.421019,Yaw=-144.069611,Roll=-2.654846)","1.0","1.0","(X=0.037344,Y=-0.02501)","(X=-0.008681,Y=-0.022964)","(X=0.014315,Y=-0.023986)","True"
37,"(X=489.685211,Y=11.236069,Z=-141.931808)","0.011457","1.806259",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=246.812653,Y=10.57141,Z=83.638298)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.793996,Y=-0.593441,Z=-0.131904)","(X=688.211853,Y=159.61702,Z=-108.951286)","(Pitch=-5.347662,Yaw=-144.093048,Roll=-2.62619)","1.0","1.0","(X=0.032137,Y=-0.029407)","(X=-0.013592,Y=-0.026104)","(X=0.00926,Y=-0.027754)","True"
38,"(X=489.685242,Y=10.176636,Z=-139.994293)","0.012668","1.818926",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=247.342361,Y=10.571428,Z=84.668892)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.792758,Y=-0.596784,Z=-0.124029)","(X=688.220398,Y=159.632782,Z=-108.932999)","(Pitch=-5.291928,Yaw=-144.129547,Roll=-2.581574)","1.0","1.0","(X=0.036039,Y=-0.027506)","(X=-0.01131,Y=-0.018504)","(X=0.012346,Y=-0.023001)","True"
39,"(X=489.685211,Y=9.231232,Z=-140.638748)","0.012094","1.831021",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=247.815063,Y=10.57141,Z=84.326096)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.790721,Y=-0.598998,Z=-0.126339)","(X=688.231934,Y=159.637299,Z=-108.915543)","(Pitch=-5.202452,Yaw=-144.158524,Roll=-2.495086)","1.0","1.0","(X=0.038271,Y=-0.031555)","(X=-0.008808,Y=-0.020097)","(X=0.014708,Y=-0.02582)","True"
40,"(X=489.685303,Y=9.048416,Z=-140.797791)","0.011121","1.842142",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=247.906479,Y=10.571445,Z=84.241501)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.790295,Y=-0.599435,Z=-0.126933)","(X=688.248718,Y=159.657822,Z=-108.905579)","(Pitch=-5.130373,Yaw=-144.166275,Roll=-2.378418)","1.0","1.0","(X=0.040339,Y=-0.033343)","(X=-0.009835,Y=-0.020899)","(X=0.015224,Y=-0.027114)","True"
