Name,Position,Duration,TimeStamp,ObjectName,ObjectPosition,ObjectRotation,ObjectScale,HitPosition,HitNormal,EyeDirection,HeadPosition,HeadRotation,EyeLeftBlink,EyeRightBlink,GazeLeftCoord,GazeRightCoord,GazeCombineCoord,Tracked
0,"(X=0.0,Y=0.0,Z=0.0)","0.149329","0.149329",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=200.0,Y=200.0,Z=0.0)","(X=0.707107,Y=-0.707107,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","0.871395","0.945509","(X=-0.008048,Y=-0.065236)","(X=-0.044244,Y=-0.072226)","(X=-0.02612,Y=-0.068726)","True"
1,"(X=179.700592,Y=79.557838,Z=63.59169)","0.4","0.549329",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=495.571442,Y=-997.016968,Z=635.91687)","(X=-0.975375,Y=0.176934,Z=0.131674)","(X=0.989294,Y=-0.020734,Z=-0.144457)","(X=-147.724945,Y=86.420074,Z=111.402496)","(Pitch=-3.138731,Yaw=1.198281,Roll=5.401375)","1.0","1.0","(X=-0.002779,Y=-0.065373)","(X=-0.043355,Y=-0.066366)","(X=-0.023047,Y=-0.065869)","True"
2,"(X=179.185638,Y=76.902771,Z=64.227814)","0.041323","0.590652",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=469.020996,Y=-991.867188,Z=642.278137)","(X=-0.969557,Y=0.236122,Z=0.064859)","(X=0.989337,Y=-0.028802,Z=-0.142766)","(X=-147.724945,Y=86.420074,Z=111.402496)","(Pitch=-3.138731,Yaw=1.198281,Roll=5.401375)","1.0","1.0","(X=-0.008145,Y=-0.064825)","(X=-0.04954,Y=-0.065655)","(X=-0.028816,Y=-0.06524)","True"
3,"(X=188.998764,Y=100.058609,Z=97.477989)","0.031605","0.622256",StaticMeshActor_11,"(X=200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=300.058655,Y=11.000061,Z=97.477989)","(X=-1.0,Y=-0.000004,Z=-0.0)","(X=0.997575,Y=0.047539,Z=-0.050836)","(X=-160.170792,Y=83.419121,Z=115.271545)","(Pitch=2.181316,Yaw=4.792267,Roll=0.809375)","1.0","1.0","(X=-0.006351,Y=-0.062778)","(X=-0.042515,Y=-0.062837)","(X=-0.024417,Y=-0.062808)","True"
4,"(X=188.998764,Y=100.058609,Z=97.477989)","0.4","1.022256",StaticMeshActor_11,"(X=200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=300.058655,Y=11.000061,Z=97.477989)","(X=-1.0,Y=-0.000004,Z=-0.0)","(X=0.997585,Y=0.047536,Z=-0.050646)","(X=-160.052216,Y=83.42601,Z=115.198685)","(Pitch=2.215256,Yaw=4.642989,Roll=0.883336)","0.39838","0.559443","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
5,"(X=188.99884,Y=102.689896,Z=81.411102)","0.4","1.422256",StaticMeshActor_11,"(X=200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=302.689941,Y=10.999939,Z=81.411102)","(X=-1.0,Y=-0.000004,Z=-0.0)","(X=0.993806,Y=0.057175,Z=-0.095297)","(X=-159.853851,Y=82.619957,Z=114.862839)","(Pitch=-0.129787,Yaw=4.184713,Roll=0.923437)","1.0","1.0","(X=0.00616,Y=-0.066057)","(X=-0.025857,Y=-0.065158)","(X=-0.009844,Y=-0.065608)","True"
6,"(X=160.504257,Y=93.117424,Z=47.179199)","0.4","1.822256",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=631.168762,Y=-805.054443,Z=471.791992)","(X=0.002156,Y=0.0,Z=0.999998)","(X=0.978328,Y=0.030114,Z=-0.204857)","(X=-158.139786,Y=83.309113,Z=113.901665)","(Pitch=-6.144349,Yaw=3.165214,Roll=0.127869)","1.0","1.0","(X=0.002997,Y=-0.072484)","(X=-0.036412,Y=-0.066881)","(X=-0.016702,Y=-0.069683)","True"
7,"(X=164.860748,Y=89.465767,Z=47.186623)","0.017074","1.83933",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=594.651733,Y=-848.619141,Z=471.866211)","(X=-0.004771,Y=0.001353,Z=0.999988)","(X=0.979178,Y=0.018125,Z=-0.202192)","(X=-157.952545,Y=83.490295,Z=113.844772)","(Pitch=-5.827059,Yaw=2.644256,Roll=0.64448)","1.0","1.0","(X=0.003244,Y=-0.073038)","(X=-0.039775,Y=-0.070677)","(X=-0.018252,Y=-0.071858)","True"
8,"(X=148.931625,Y=90.118179,Z=47.177788)","0.048412","1.887742",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=601.17688,Y=-689.328003,Z=471.777893)","(X=-0.00132,Y=0.000943,Z=0.999999)","(X=0.977003,Y=0.020997,Z=-0.212188)","(X=-157.865799,Y=83.524582,Z=113.808846)","(Pitch=-6.166656,Yaw=3.279718,Roll=0.786985)","1.0","1.0","(X=-0.001257,Y=-0.074982)","(X=-0.04596,Y=-0.075133)","(X=-0.023585,Y=-0.075057)","True"
9,"(X=151.990997,Y=89.851654,Z=47.185738)","0.012704","1.900446",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=598.511475,Y=-719.92157,Z=471.857361)","(X=-0.001998,Y=0.00103,Z=0.999997)","(X=0.977457,Y=0.020093,Z=-0.210175)","(X=-157.907959,Y=83.481369,Z=113.820992)","(Pitch=-6.175358,Yaw=3.120221,Roll=0.525937)","1.0","1.0","(X=-0.0026,Y=-0.073755)","(X=-0.04278,Y=-0.072967)","(X=-0.022672,Y=-0.073362)","True"
10,"(X=148.098694,Y=88.67276,Z=47.180061)","0.012535","1.912981",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=586.722778,Y=-680.998535,Z=471.800598)","(X=-0.001442,Y=0.002811,Z=0.999995)","(X=0.976975,Y=0.016597,Z=-0.212706)","(X=-157.890686,Y=83.474449,Z=113.799622)","(Pitch=-6.23502,Yaw=3.015105,Roll=0.558598)","1.0","1.0","(X=-0.001709,Y=-0.074982)","(X=-0.045942,Y=-0.074)","(X=-0.023803,Y=-0.074492)","True"
11,"(X=148.380707,Y=88.086472,Z=47.183105)","0.013653","1.926634",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=580.859863,Y=-683.818604,Z=471.831055)","(X=-0.001442,Y=0.005035,Z=0.999986)","(X=0.977047,Y=0.014781,Z=-0.212508)","(X=-157.885956,Y=83.453171,Z=113.796234)","(Pitch=-6.227179,Yaw=2.919824,Roll=0.663919)","1.0","1.0","(X=-0.001709,Y=-0.074982)","(X=-0.045942,Y=-0.074)","(X=-0.023803,Y=-0.074492)","True"
12,"(X=147.272919,Y=87.314682,Z=47.185471)","0.012224","1.938858",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=573.142029,Y=-672.740784,Z=471.854706)","(X=-0.001678,Y=0.005473,Z=0.999984)","(X=0.976928,Y=0.01243,Z=-0.213207)","(X=-157.89267,Y=83.431915,Z=113.785431)","(Pitch=-6.271883,Yaw=2.793595,Roll=0.767881)","1.0","1.0","(X=-0.001709,Y=-0.074982)","(X=-0.045942,Y=-0.074)","(X=-0.023803,Y=-0.074492)","True"
13,"(X=146.60994,Y=86.683212,Z=47.190033)","0.012219","1.951077",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=566.827393,Y=-666.110901,Z=471.90033)","(X=0.001983,Y=0.008233,Z=0.999964)","(X=0.976854,Y=0.010433,Z=-0.213652)","(X=-157.88829,Y=83.431038,Z=113.788261)","(Pitch=-6.298738,Yaw=2.678892,Roll=0.787661)","1.0","1.0","(X=-0.001709,Y=-0.074982)","(X=-0.045942,Y=-0.074)","(X=-0.023803,Y=-0.074492)","True"
14,"(X=141.19957,Y=85.568039,Z=47.250389)","0.011493","1.96257",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=555.676025,Y=-612.00708,Z=472.503906)","(X=0.012339,Y=0.010677,Z=0.999867)","(X=0.976103,Y=0.007124,Z=-0.217193)","(X=-157.88353,Y=83.385117,Z=113.799644)","(Pitch=-6.345457,Yaw=2.381385,Roll=0.846017)","1.0","1.0","(X=0.001623,Y=-0.077723)","(X=-0.046545,Y=-0.075234)","(X=-0.022439,Y=-0.07648)","True"
15,"(X=146.741104,Y=84.960297,Z=47.20623)","0.014523","1.977093",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=549.598267,Y=-667.422424,Z=472.062317)","(X=0.001592,Y=0.010854,Z=0.99994)","(X=0.976906,Y=0.005079,Z=-0.213608)","(X=-157.867722,Y=83.376755,Z=113.811218)","(Pitch=-6.294552,Yaw=2.296704,Roll=0.836403)","1.0","1.0","(X=0.000054,Y=-0.075895)","(X=-0.045936,Y=-0.073129)","(X=-0.022921,Y=-0.074513)","True"
16,"(X=149.957047,Y=87.38427,Z=47.190369)","0.021877","1.99897",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=573.83783,Y=-699.581909,Z=471.903687)","(X=-0.002961,Y=0.005813,Z=0.999979)","(X=0.977282,Y=0.01269,Z=-0.211561)","(X=-157.859512,Y=83.387398,Z=113.826012)","(Pitch=-6.214263,Yaw=2.33837,Roll=0.746767)","1.0","1.0","(X=0.002965,Y=-0.072496)","(X=-0.039392,Y=-0.075286)","(X=-0.018193,Y=-0.073889)","True"
17,"(X=151.225327,Y=90.059326,Z=47.183548)","0.02225","2.021219",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=600.588257,Y=-712.264893,Z=471.83548)","(X=-0.002684,Y=0.001006,Z=0.999996)","(X=0.977322,Y=0.02104,Z=-0.210712)","(X=-157.838333,Y=83.4058,Z=113.818146)","(Pitch=-6.12698,Yaw=2.599971,Roll=0.887084)","1.0","1.0","(X=0.004547,Y=-0.077963)","(X=-0.035095,Y=-0.070716)","(X=-0.015272,Y=-0.07434)","True"
18,"(X=149.727692,Y=89.768768,Z=47.179909)","0.021884","2.043104",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=597.682739,Y=-697.288513,Z=471.799072)","(X=-0.002684,Y=0.00279,Z=0.999992)","(X=0.977125,Y=0.02019,Z=-0.211706)","(X=-157.825928,Y=83.413994,Z=113.815094)","(Pitch=-6.192133,Yaw=2.998889,Roll=1.432575)","1.0","1.0","(X=0.002997,Y=-0.07293)","(X=-0.042951,Y=-0.076201)","(X=-0.01995,Y=-0.074564)","True"
19,"(X=156.099152,Y=90.240837,Z=47.18895)","0.022698","2.065802",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=602.403076,Y=-761.003296,Z=471.889496)","(X=0.000913,Y=0.000984,Z=0.999999)","(X=0.977968,Y=0.021208,Z=-0.207673)","(X=-157.800598,Y=83.433556,Z=113.846062)","(Pitch=-6.296717,Yaw=3.182553,Roll=1.718221)","1.0","1.0","(X=0.001772,Y=-0.069934)","(X=-0.044247,Y=-0.071084)","(X=-0.021213,Y=-0.070508)","True"
20,"(X=151.339127,Y=88.028709,Z=47.190681)","0.022382","2.088183",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=580.282104,Y=-713.402832,Z=471.906799)","(X=-0.002961,Y=0.005813,Z=0.999979)","(X=0.97741,Y=0.014712,Z=-0.210839)","(X=-157.786606,Y=83.375755,Z=113.872757)","(Pitch=-6.115847,Yaw=2.907213,Roll=1.025844)","1.0","1.0","(X=0.004267,Y=-0.076995)","(X=-0.0508,Y=-0.072609)","(X=-0.02324,Y=-0.074804)","True"
21,"(X=153.419922,Y=87.946877,Z=47.195938)","0.022049","2.110233",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=579.463501,Y=-734.210754,Z=471.959381)","(X=-0.002083,Y=0.005933,Z=0.99998)","(X=0.977667,Y=0.014587,Z=-0.209655)","(X=-157.728119,Y=83.304474,Z=113.919739)","(Pitch=-6.006892,Yaw=2.66497,Roll=0.140453)","1.0","1.0","(X=0.006053,Y=-0.078303)","(X=-0.049244,Y=-0.071487)","(X=-0.021577,Y=-0.074897)","True"
22,"(X=146.359207,Y=86.090073,Z=47.195419)","0.021579","2.131811",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=560.895996,Y=-663.603516,Z=471.954193)","(X=0.001983,Y=0.008233,Z=0.999964)","(X=0.976698,Y=0.009295,Z=-0.214416)","(X=-157.694717,Y=83.196587,Z=113.944862)","(Pitch=-5.979339,Yaw=2.059077,Roll=-0.619018)","1.0","1.0","(X=0.009421,Y=-0.079973)","(X=-0.047542,Y=-0.076855)","(X=-0.019036,Y=-0.078416)","True"
23,"(X=180.108856,Y=89.806435,Z=60.71497)","0.022072","2.153883",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=598.057617,Y=-1001.100159,Z=607.149719)","(X=-0.97723,Y=0.004418,Z=0.212139)","(X=0.987594,Y=0.019632,Z=-0.155794)","(X=-157.672699,Y=83.091782,Z=114.000465)","(Pitch=-5.82275,Yaw=1.435715,Roll=-0.954559)","1.0","1.0","(X=0.018601,Y=-0.036464)","(X=-0.027075,Y=-0.040237)","(X=-0.004229,Y=-0.03835)","True"
24,"(X=179.567886,Y=90.091652,Z=58.479061)","0.021928","2.175811",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=600.90979,Y=-995.690613,Z=584.790588)","(X=-0.969379,Y=0.000958,Z=0.245568)","(X=0.986514,Y=0.020677,Z=-0.162368)","(X=-157.672195,Y=83.0233,Z=113.984512)","(Pitch=-5.894166,Yaw=1.145923,Roll=-0.549286)","1.0","1.0","(X=0.029156,Y=-0.044264)","(X=-0.02863,Y=-0.040177)","(X=0.000257,Y=-0.04222)","True"
25,"(X=178.835114,Y=90.446373,Z=55.835613)","0.022946","2.198757",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=604.457092,Y=-988.362915,Z=558.35614)","(X=-0.958809,Y=0.006627,Z=0.283974)","(X=0.985243,Y=0.021732,Z=-0.169777)","(X=-157.715851,Y=83.023033,Z=113.830093)","(Pitch=-6.266234,Yaw=1.123759,Roll=0.079176)","1.0","1.0","(X=0.031084,Y=-0.042881)","(X=-0.027585,Y=-0.04298)","(X=0.001746,Y=-0.04293)","True"
26,"(X=178.896378,Y=92.987793,Z=56.031288)","0.022102","2.22086",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=629.871216,Y=-988.975708,Z=560.312866)","(X=-0.959668,Y=-0.000041,Z=0.281137)","(X=0.985193,Y=0.029204,Z=-0.168944)","(X=-157.735001,Y=83.009109,Z=113.757935)","(Pitch=-6.489007,Yaw=1.366082,Roll=0.726203)","1.0","1.0","(X=0.037507,Y=-0.038846)","(X=-0.02848,Y=-0.040262)","(X=0.004505,Y=-0.039555)","True"
27,"(X=178.128952,Y=93.367546,Z=53.588478)","0.023519","2.244378",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=633.668762,Y=-981.301392,Z=535.884766)","(X=-0.95054,Y=-0.002633,Z=0.310591)","(X=0.983871,Y=0.030283,Z=-0.176297)","(X=-157.722488,Y=83.03006,Z=113.768684)","(Pitch=-6.679993,Yaw=1.282825,Roll=0.911839)","1.0","1.0","(X=0.041674,Y=-0.043776)","(X=-0.028708,Y=-0.041058)","(X=0.006463,Y=-0.042416)","True"
28,"(X=178.754181,Y=93.894821,Z=55.555283)","0.020713","2.265091",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=638.941528,Y=-987.553772,Z=555.552856)","(X=-0.959347,Y=-0.00414,Z=0.282199)","(X=0.984819,Y=0.031823,Z=-0.170643)","(X=-157.706848,Y=83.022682,Z=113.854889)","(Pitch=-6.789583,Yaw=1.35856,Roll=0.404527)","1.0","1.0","(X=0.041064,Y=-0.035096)","(X=-0.028649,Y=-0.039091)","(X=0.006198,Y=-0.037094)","True"
29,"(X=178.663101,Y=93.602051,Z=55.241421)","0.035653","2.300744",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=636.013733,Y=-986.642944,Z=552.414185)","(X=-0.959347,Y=-0.00414,Z=0.282199)","(X=0.984679,Y=0.031107,Z=-0.171582)","(X=-157.709427,Y=82.975594,Z=113.854836)","(Pitch=-6.643124,Yaw=1.219739,Roll=-0.376556)","1.0","1.0","(X=0.038731,Y=-0.038409)","(X=-0.025007,Y=-0.040889)","(X=0.006851,Y=-0.039649)","True"
30,"(X=178.918686,Y=94.331207,Z=56.120712)","0.010032","2.310776",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=643.30542,Y=-989.198914,Z=561.207153)","(X=-0.959347,Y=-0.00414,Z=0.282199)","(X=0.985083,Y=0.033306,Z=-0.168829)","(X=-157.674179,Y=82.950951,Z=113.8078)","(Pitch=-6.546422,Yaw=1.045527,Roll=-0.270996)","1.0","1.0","(X=0.045129,Y=-0.037677)","(X=-0.023954,Y=-0.040091)","(X=0.010565,Y=-0.038885)","True"
31,"(X=178.770935,Y=93.111588,Z=55.605206)","0.023177","2.333954",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=631.10907,Y=-987.721252,Z=556.052063)","(X=-0.959354,Y=-0.001552,Z=0.282202)","(X=0.984957,Y=0.02981,Z=-0.170208)","(X=-157.663727,Y=82.929451,Z=113.743698)","(Pitch=-6.668061,Yaw=0.959045,Roll=-0.020905)","1.0","1.0","(X=0.044408,Y=-0.037836)","(X=-0.02571,Y=-0.038817)","(X=0.009327,Y=-0.038327)","True"
32,"(X=177.745514,Y=93.883308,Z=52.556221)","0.020483","2.354437",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=638.826416,Y=-977.467102,Z=525.562195)","(X=-0.937915,Y=-0.008092,Z=0.34677)","(X=0.983328,Y=0.032209,Z=-0.178966)","(X=-157.673767,Y=82.896622,Z=113.602707)","(Pitch=-7.202905,Yaw=1.017754,Roll=0.91568)","1.0","1.0","(X=0.04908,Y=-0.037186)","(X=-0.027135,Y=-0.038508)","(X=0.010942,Y=-0.037847)","True"
33,"(X=176.095001,Y=93.589653,Z=49.312668)","0.021286","2.375723",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=635.890137,Y=-960.961914,Z=493.126678)","(X=-0.789302,Y=-0.008493,Z=0.613946)","(X=0.981497,Y=0.03143,Z=-0.188883)","(X=-157.67865,Y=82.901291,Z=113.545357)","(Pitch=-7.777003,Yaw=0.955028,Roll=1.409839)","1.0","1.0","(X=0.050078,Y=-0.035974)","(X=-0.02702,Y=-0.039614)","(X=0.0115,Y=-0.037796)","True"
34,"(X=176.082367,Y=93.152908,Z=49.294983)","0.022458","2.398181",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=631.522583,Y=-960.835571,Z=492.949829)","(X=-0.789322,Y=-0.001887,Z=0.613976)","(X=0.98156,Y=0.030045,Z=-0.188776)","(X=-157.64093,Y=82.937973,Z=113.477562)","(Pitch=-8.251216,Yaw=0.952538,Roll=1.550889)","1.0","1.0","(X=0.048294,Y=-0.030949)","(X=-0.027264,Y=-0.032862)","(X=0.010487,Y=-0.031906)","True"
35,"(X=176.61908,Y=92.997383,Z=50.074539)","0.023351","2.421532",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=629.967163,Y=-966.202637,Z=500.745392)","(X=-0.876423,Y=-0.002652,Z=0.481535)","(X=0.982101,Y=0.02938,Z=-0.186051)","(X=-157.59787,Y=82.999237,Z=113.389206)","(Pitch=-8.7356,Yaw=1.014786,Roll=1.605658)","1.0","1.0","(X=0.044864,Y=-0.024189)","(X=-0.026671,Y=-0.023922)","(X=0.009073,Y=-0.024055)","True"
36,"(X=177.139679,Y=94.401863,Z=51.092571)","0.021945","2.443477",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=644.012146,Y=-971.408752,Z=510.92572)","(X=-0.919651,Y=-0.008028,Z=0.392655)","(X=0.982549,Y=0.03335,Z=-0.18299)","(X=-157.526062,Y=83.042397,Z=113.420891)","(Pitch=-8.691436,Yaw=1.16582,Roll=1.444701)","1.0","1.0","(X=0.045865,Y=-0.023966)","(X=-0.025961,Y=-0.020869)","(X=0.009924,Y=-0.022416)","True"
37,"(X=178.013855,Y=93.798523,Z=53.280033)","0.020976","2.464453",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=637.978516,Y=-980.150513,Z=532.800354)","(X=-0.937915,Y=-0.008092,Z=0.34677)","(X=0.983821,Y=0.031464,Z=-0.176369)","(X=-157.453186,Y=83.069832,Z=113.419128)","(Pitch=-8.534703,Yaw=1.196084,Roll=1.184551)","1.0","1.0","(X=0.042983,Y=-0.018182)","(X=-0.026829,Y=-0.021202)","(X=0.008059,Y=-0.019693)","True"
38,"(X=178.200439,Y=94.709206,Z=53.837868)","0.023547","2.488",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=647.085266,Y=-982.016479,Z=538.378662)","(X=-0.950118,Y=-0.008213,Z=0.311781)","(X=0.984047,Y=0.034065,Z=-0.174618)","(X=-157.420166,Y=83.090797,Z=113.393379)","(Pitch=-8.623775,Yaw=1.372713,Roll=0.879864)","1.0","1.0","(X=0.045024,Y=-0.017511)","(X=-0.02976,Y=-0.017298)","(X=0.00761,Y=-0.017404)","True"
39,"(X=177.501144,Y=97.965576,Z=52.070736)","0.021686","2.509686",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=679.649109,Y=-975.023682,Z=520.707336)","(X=-0.921189,Y=-0.019045,Z=0.38865)","(X=0.982743,Y=0.043542,Z=-0.179777)","(X=-157.436691,Y=83.125565,Z=113.342049)","(Pitch=-8.935232,Yaw=1.870231,Roll=0.651997)","1.0","1.0","(X=0.045722,Y=-0.016772)","(X=-0.029246,Y=-0.017811)","(X=0.008215,Y=-0.017292)","True"
40,"(X=177.643982,Y=97.022324,Z=52.401463)","0.023283","2.532968",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=670.216736,Y=-976.451965,Z=524.014648)","(X=-0.938508,Y=-0.016927,Z=0.344842)","(X=0.983061,Y=0.040558,Z=-0.178734)","(X=-157.475067,Y=83.196281,Z=113.330673)","(Pitch=-9.160185,Yaw=2.303304,Roll=0.242141)","1.0","1.0","(X=0.042589,Y=-0.013768)","(X=-0.041043,Y=-0.013991)","(X=0.000771,Y=-0.01388)","True"
41,"(X=177.783188,Y=96.805313,Z=52.769596)","0.020048","2.553016",StaticMeshActor_25,"(X=79.999207,Y=30.000061,Z=0.0)","(Pitch=0.0,Yaw=90.000351,Roll=0.0)","(X=0.1,Y=0.1,Z=0.1)","(X=668.046509,Y=-977.843933,Z=527.695984)","(X=-0.938508,Y=-0.016927,Z=0.344842)","(X=0.983258,Y=0.039768,Z=-0.177825)","(X=-157.461838,Y=83.246201,Z=113.399696)","(Pitch=-9.034298,Yaw=2.755273,Roll=0.438716)","1.0","1.0","(X=0.033239,Y=-0.011939)","(X=-0.043616,Y=-0.017701)","(X=-0.00517,Y=-0.014819)","True"
