Name,Position,Duration,TimeStamp,ObjectName,ObjectPosition,ObjectRotation,ObjectScale,HitPosition,HitNormal,EyeDirection,HeadPosition,HeadRotation,EyeLeftBlink,EyeRightBlink,GazeLeftCoord,GazeRightCoord,GazeCombineCoord,Tracked
0,"(X=0.0,Y=0.0,Z=0.0)","0.016667","0.016667",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
1,"(X=0.0,Y=0.0,Z=0.0)","0.4","0.416667",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=550.540771,Y=-36.88689,Z=-109.220772)","(Pitch=6.256542,Yaw=26.022263,Roll=9.538797)","1.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
2,"(X=874.813477,Y=94.870941,Z=-113.130943)","0.027004","0.443671",StaticMeshActor_67,"(X=787.755432,Y=201.327667,Z=-172.789352)","(Pitch=0.0,Yaw=90.000237,Roll=0.0)","(X=1.75,Y=1.75,Z=1.75)","(X=-60.832619,Y=-49.7472,Z=34.090519)","(X=-0.934586,Y=-0.157185,Z=0.319126)","(X=0.926387,Y=0.376408,Z=-0.011171)","(X=550.540771,Y=-36.88689,Z=-109.220772)","(Pitch=6.256542,Yaw=26.022263,Roll=9.538797)","0.0","0.0","(X=-0.082998,Y=-0.280713)","(X=0.012518,Y=0.084309)","(X=-0.033493,Y=-0.091526)","True"
3,"(X=759.793884,Y=-450.005981,Z=-187.555389)","0.037298","0.480969",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=318.433197,Y=-10.571444,Z=59.806885)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.46222,Y=-0.870317,Z=-0.170001)","(X=547.248718,Y=-49.803066,Z=-109.382706)","(Pitch=-16.33917,Yaw=-66.620087,Roll=0.669029)","0.0","0.0","(X=0.090558,Y=0.086738)","(X=0.019477,Y=0.074674)","(X=0.054845,Y=0.080676)","True"
4,"(X=759.793884,Y=-450.005981,Z=-187.555389)","0.397589","0.878557",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=318.433197,Y=-10.571444,Z=59.806885)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.462303,Y=-0.8703,Z=-0.169866)","(X=547.11499,Y=-49.630966,Z=-109.409966)","(Pitch=-13.239468,Yaw=-65.94722,Roll=-0.403015)","0.530963","0.772292","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
5,"(X=762.140869,Y=-450.005981,Z=-144.830307)","0.240641","1.119199",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=317.259949,Y=-10.571442,Z=82.533005)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.471778,Y=-0.878345,Z=-0.07704)","(X=546.994385,Y=-49.451576,Z=-109.697319)","(Pitch=-2.752347,Yaw=-62.980438,Roll=-0.659119)","1.0","1.0","(X=0.01862,Y=-0.025455)","(X=0.010699,Y=-0.015648)","(X=0.014658,Y=-0.02055)","True"
6,"(X=715.294373,Y=-450.006042,Z=-201.533051)","0.4","1.519199",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=340.682892,Y=-10.571433,Z=52.37167)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.378488,Y=-0.902049,Z=-0.207497)","(X=547.088806,Y=-49.122868,Z=-109.318428)","(Pitch=-3.905823,Yaw=-63.45565,Roll=-0.664001)","1.0","1.0","(X=-0.044567,Y=-0.105015)","(X=-0.049193,Y=-0.093113)","(X=-0.046882,Y=-0.099059)","True"
7,"(X=578.757751,Y=-118.455582,Z=-145.117584)","0.008874","1.528073",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-5.226419,Y=0.201746,Z=76.6371)","(X=0.003641,Y=0.007308,Z=0.999967)","(X=0.387715,Y=-0.828431,Z=-0.404203)","(X=547.374634,Y=-51.399223,Z=-112.399857)","(Pitch=-15.093509,Yaw=-61.725571,Roll=-1.951752)","1.0","1.0","(X=-0.041085,Y=-0.107997)","(X=-0.038557,Y=-0.105726)","(X=-0.039821,Y=-0.106861)","True"
8,"(X=576.265686,Y=-110.553513,Z=-145.151947)","0.010986","1.539059",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-7.933982,Y=8.032595,Z=76.602737)","(X=0.006857,Y=0.004879,Z=0.999965)","(X=0.389731,Y=-0.806486,Z=-0.444623)","(X=547.768372,Y=-51.582901,Z=-112.64093)","(Pitch=-18.574419,Yaw=-60.483192,Roll=0.419041)","1.0","1.0","(X=-0.04202,Y=-0.086855)","(X=-0.038962,Y=-0.107434)","(X=-0.040494,Y=-0.097125)","True"
9,"(X=575.415649,Y=-110.099373,Z=-145.148331)","0.00876","1.547819",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-8.796139,Y=8.463282,Z=76.606354)","(X=0.006857,Y=0.004879,Z=0.999965)","(X=0.382273,Y=-0.808045,Z=-0.448253)","(X=547.758179,Y=-51.637283,Z=-112.717247)","(Pitch=-18.498898,Yaw=-60.56424,Roll=0.756471)","1.0","1.0","(X=-0.045485,Y=-0.095996)","(X=-0.042845,Y=-0.106805)","(X=-0.044167,Y=-0.101395)","True"
10,"(X=575.190308,Y=-109.49437,Z=-145.149734)","0.008301","1.55612",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-9.037967,Y=9.061886,Z=76.60495)","(X=0.006857,Y=0.004879,Z=0.999965)","(X=0.382009,Y=-0.806352,Z=-0.451516)","(X=547.775635,Y=-51.626968,Z=-112.746956)","(Pitch=-18.428949,Yaw=-60.39753,Roll=0.753565)","1.0","1.0","(X=-0.043426,Y=-0.1)","(X=-0.047728,Y=-0.109916)","(X=-0.045574,Y=-0.104952)","True"
11,"(X=575.460693,Y=-108.753784,Z=-145.155197)","0.01028","1.5664",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-8.787967,Y=9.8096,Z=76.599487)","(X=0.006857,Y=0.004879,Z=0.999965)","(X=0.388175,Y=-0.801777,Z=-0.454394)","(X=547.787598,Y=-51.594833,Z=-112.761337)","(Pitch=-18.525351,Yaw=-60.152283,Roll=0.56344)","1.0","1.0","(X=-0.036122,Y=-0.10217)","(X=-0.050304,Y=-0.109432)","(X=-0.043203,Y=-0.105796)","True"
12,"(X=575.28125,Y=-108.364929,Z=-145.156006)","0.009658","1.576058",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-8.977992,Y=10.193394,Z=76.598679)","(X=0.006238,Y=0.009893,Z=0.999932)","(X=0.386941,Y=-0.801401,Z=-0.456107)","(X=547.845093,Y=-51.541367,Z=-112.815636)","(Pitch=-18.854887,Yaw=-59.89629,Roll=0.206314)","1.0","1.0","(X=-0.043666,Y=-0.097632)","(X=-0.050944,Y=-0.108218)","(X=-0.0473,Y=-0.102917)","True"
13,"(X=574.991455,Y=-104.81485,Z=-145.174805)","0.010332","1.58639",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-9.364913,Y=13.734203,Z=76.57988)","(X=0.006112,Y=0.003953,Z=0.999974)","(X=0.39905,Y=-0.784088,Z=-0.475358)","(X=547.861328,Y=-51.507256,Z=-112.85675)","(Pitch=-19.382559,Yaw=-59.464355,Roll=-0.485136)","1.0","1.0","(X=-0.026013,Y=-0.109103)","(X=-0.053553,Y=-0.113206)","(X=-0.039762,Y=-0.111152)","True"
14,"(X=572.915405,Y=-98.898788,Z=-145.190979)","0.009199","1.595589",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-11.602221,Y=19.591185,Z=76.563705)","(X=0.007527,Y=0.002196,Z=0.999969)","(X=0.398964,Y=-0.759131,Z=-0.514342)","(X=547.967529,Y=-51.429047,Z=-113.028351)","(Pitch=-20.363544,Yaw=-58.761829,Roll=-2.26715)","1.0","1.0","(X=-0.024277,Y=-0.129474)","(X=-0.061129,Y=-0.130384)","(X=-0.042672,Y=-0.129928)","True"
15,"(X=572.915405,Y=-98.898788,Z=-145.190979)","0.017916","1.613505",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-11.602221,Y=19.591185,Z=76.563705)","(X=0.007527,Y=0.002196,Z=0.999969)","(X=0.398964,Y=-0.759131,Z=-0.514342)","(X=548.070801,Y=-51.402554,Z=-113.134003)","(Pitch=-20.262383,Yaw=-58.391815,Roll=-3.659059)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
16,"(X=572.915405,Y=-98.898788,Z=-145.190979)","0.022216","1.63572",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-11.602221,Y=19.591185,Z=76.563705)","(X=0.007527,Y=0.002196,Z=0.999969)","(X=0.398964,Y=-0.759131,Z=-0.514342)","(X=548.162598,Y=-51.47216,Z=-113.189781)","(Pitch=-18.557281,Yaw=-57.995937,Roll=-3.13495)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
17,"(X=572.915405,Y=-98.898788,Z=-145.190979)","0.066851","1.702571",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-11.602221,Y=19.591185,Z=76.563705)","(X=0.007527,Y=0.002196,Z=0.999969)","(X=0.396661,Y=-0.758253,Z=-0.517409)","(X=548.193909,Y=-51.641403,Z=-112.943985)","(Pitch=-16.516319,Yaw=-58.703388,Roll=-1.119599)","0.543694","0.695855","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
18,"(X=572.915405,Y=-98.898788,Z=-145.190979)","0.022439","1.72501",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-11.602221,Y=19.591185,Z=76.563705)","(X=0.007527,Y=0.002196,Z=0.999969)","(X=0.397262,Y=-0.755477,Z=-0.520996)","(X=547.927979,Y=-51.380013,Z=-112.420799)","(Pitch=-14.947534,Yaw=-59.254005,Roll=-2.86618)","0.813093","0.933255","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
19,"(X=591.167847,Y=-123.645927,Z=-145.123581)","0.021657","1.746667",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=7.32118,Y=-4.646749,Z=76.631104)","(X=0.003645,Y=0.007673,Z=0.999964)","(X=0.480088,Y=-0.799634,Z=-0.360695)","(X=547.75177,Y=-51.332077,Z=-112.504631)","(Pitch=-15.86377,Yaw=-59.804028,Roll=-3.21573)","1.0","1.0","(X=0.024422,Y=-0.066918)","(X=-0.013745,Y=-0.063328)","(X=0.00533,Y=-0.065122)","True"
20,"(X=589.561035,Y=-122.818954,Z=-145.124069)","0.021988","1.768655",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=5.692321,Y=-3.864096,Z=76.630615)","(X=0.003645,Y=0.007673,Z=0.999964)","(X=0.47088,Y=-0.802684,Z=-0.36602)","(X=547.64093,Y=-51.359921,Z=-112.539124)","(Pitch=-16.182255,Yaw=-60.494633,Roll=-2.689486)","1.0","1.0","(X=0.024578,Y=-0.068513)","(X=-0.010288,Y=-0.061983)","(X=0.007133,Y=-0.065245)","True"
21,"(X=590.384827,Y=-123.931381,Z=-145.11853)","0.022415","1.79107",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=6.546272,Y=-4.953542,Z=76.636154)","(X=0.003645,Y=0.007673,Z=0.999964)","(X=0.472712,Y=-0.803585,Z=-0.361655)","(X=547.726746,Y=-51.414993,Z=-112.482338)","(Pitch=-15.508661,Yaw=-60.24461,Roll=-2.513457)","1.0","1.0","(X=0.028189,Y=-0.070446)","(X=-0.018034,Y=-0.069783)","(X=0.005071,Y=-0.070115)","True"
22,"(X=592.650574,Y=-126.261292,Z=-145.101425)","0.022339","1.81341",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=8.874984,Y=-7.220521,Z=76.653259)","(X=0.000823,Y=0.01305,Z=0.999915)","(X=0.481173,Y=-0.803452,Z=-0.350623)","(X=547.802979,Y=-51.37579,Z=-112.421707)","(Pitch=-15.17965,Yaw=-59.898106,Roll=-2.74463)","1.0","1.0","(X=0.028448,Y=-0.0678)","(X=-0.01599,Y=-0.064037)","(X=0.006217,Y=-0.065917)","True"
23,"(X=592.763916,Y=-125.662285,Z=-145.109329)","0.021803","1.835213",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=8.971877,Y=-6.618634,Z=76.645355)","(X=0.000823,Y=0.01305,Z=0.999914)","(X=0.483454,Y=-0.800957,Z=-0.353187)","(X=547.85553,Y=-51.260826,Z=-112.301552)","(Pitch=-15.171809,Yaw=-59.605568,Roll=-3.387971)","1.0","1.0","(X=0.027704,Y=-0.064395)","(X=-0.019178,Y=-0.071491)","(X=0.00427,Y=-0.067942)","True"
24,"(X=591.951111,Y=-123.464554,Z=-145.127838)","0.022613","1.857826",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=8.099182,Y=-4.44399,Z=76.626846)","(X=0.003645,Y=0.007673,Z=0.999964)","(X=0.485613,Y=-0.795849,Z=-0.361668)","(X=547.776611,Y=-51.068981,Z=-112.228226)","(Pitch=-15.335748,Yaw=-59.305218,Roll=-3.875672)","1.0","1.0","(X=0.023707,Y=-0.07182)","(X=-0.017526,Y=-0.072865)","(X=0.003089,Y=-0.072342)","True"
25,"(X=596.909302,Y=-129.855637,Z=-145.082855)","0.022055","1.879881",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=13.230561,Y=-10.696874,Z=76.671829)","(X=0.000618,Y=0.007881,Z=0.999969)","(X=0.499498,Y=-0.799688,Z=-0.333167)","(X=547.585083,Y=-50.888298,Z=-112.18338)","(Pitch=-15.830964,Yaw=-59.422218,Roll=-4.014527)","1.0","1.0","(X=0.02745,Y=-0.048597)","(X=-0.001135,Y=-0.042452)","(X=0.013148,Y=-0.045523)","True"
26,"(X=778.286377,Y=-450.00589,Z=-178.990021)","0.022277","1.902157",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=309.187012,Y=-10.571486,Z=64.363052)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.495394,Y=-0.856737,Z=-0.143479)","(X=547.455139,Y=-50.805534,Z=-112.135437)","(Pitch=-16.006193,Yaw=-59.607468,Roll=-4.141999)","1.0","1.0","(X=0.017327,Y=0.093331)","(X=-0.012192,Y=0.097556)","(X=0.002572,Y=0.095443)","True"
27,"(X=771.245056,Y=-450.006042,Z=-150.442673)","0.022155","1.924312",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=312.707855,Y=-10.571403,Z=79.54776)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.487335,Y=-0.869193,Z=-0.083712)","(X=547.365845,Y=-50.703316,Z=-111.986008)","(Pitch=-15.708403,Yaw=-59.251163,Roll=-4.757753)","1.0","1.0","(X=0.010275,Y=0.13591)","(X=-0.024264,Y=0.135988)","(X=-0.00699,Y=0.135949)","True"
28,"(X=778.468933,Y=-450.005981,Z=-149.673767)","0.022467","1.946779",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=309.095917,Y=-10.571433,Z=79.956802)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.499193,Y=-0.862606,Z=-0.081958)","(X=547.352051,Y=-50.635948,Z=-111.728706)","(Pitch=-15.507288,Yaw=-58.434261,Roll=-5.563602)","1.0","1.0","(X=0.012868,Y=0.136392)","(X=-0.02417,Y=0.133233)","(X=-0.005655,Y=0.134812)","True"
29,"(X=775.60968,Y=-450.006012,Z=-153.61882)","0.021638","1.968417",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=310.525482,Y=-10.571418,Z=77.858353)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.494217,Y=-0.864551,Z=-0.091113)","(X=547.26709,Y=-50.557991,Z=-111.522125)","(Pitch=-15.141565,Yaw=-58.320892,Roll=-6.016636)","1.0","1.0","(X=0.008418,Y=0.122869)","(X=-0.030116,Y=0.125462)","(X=-0.010835,Y=0.124164)","True"
30,"(X=770.784058,Y=-450.005981,Z=-143.34053)","0.022577","1.990995",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=312.938354,Y=-10.571438,Z=83.325493)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.48728,Y=-0.870458,Z=-0.06973)","(X=547.183899,Y=-50.575211,Z=-111.343399)","(Pitch=-14.264282,Yaw=-58.846081,Roll=-5.998842)","1.0","1.0","(X=0.008555,Y=0.13109)","(X=-0.029228,Y=0.12606)","(X=-0.010341,Y=0.128575)","True"
31,"(X=766.697021,Y=-450.006012,Z=-138.43721)","0.022031","2.013026",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=314.981934,Y=-10.571423,Z=85.933617)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.480926,Y=-0.874731,Z=-0.059633)","(X=547.1026,Y=-50.597435,Z=-111.208252)","(Pitch=-13.218902,Yaw=-59.412888,Roll=-5.89432)","1.0","1.0","(X=0.010469,Y=0.122617)","(X=-0.029626,Y=0.1225)","(X=-0.009572,Y=0.122559)","True"
32,"(X=765.053162,Y=-450.006012,Z=-135.883972)","0.021816","2.034842",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=315.803864,Y=-10.571424,Z=87.291718)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.478435,Y=-0.876435,Z=-0.054418)","(X=547.034668,Y=-50.622078,Z=-111.086075)","(Pitch=-12.606261,Yaw=-59.87114,Roll=-5.661837)","1.0","1.0","(X=0.009481,Y=0.117581)","(X=-0.023335,Y=0.11893)","(X=-0.006921,Y=0.118255)","True"
33,"(X=761.6427,Y=-450.006042,Z=-134.967422)","0.022491","2.057333",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=317.509094,Y=-10.571408,Z=87.779221)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.472838,Y=-0.879559,Z=-0.052923)","(X=546.954041,Y=-50.648544,Z=-110.937881)","(Pitch=-11.747255,Yaw=-60.688148,Roll=-5.206546)","1.0","1.0","(X=0.013408,Y=0.111666)","(X=-0.019733,Y=0.104426)","(X=-0.003174,Y=0.108044)","True"
34,"(X=758.742615,Y=-450.006042,Z=-134.050629)","0.022082","2.079415",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=318.959137,Y=-10.571409,Z=88.266861)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.468088,Y=-0.882191,Z=-0.051305)","(X=546.830688,Y=-50.621696,Z=-110.823822)","(Pitch=-11.214507,Yaw=-61.44931,Roll=-4.399323)","1.0","1.0","(X=0.017592,Y=0.101338)","(X=-0.016743,Y=0.102835)","(X=0.000427,Y=0.102086)","True"
35,"(X=760.54071,Y=-450.006042,Z=-137.72876)","0.022568","2.101983",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=318.060089,Y=-10.571408,Z=86.310417)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.471066,Y=-0.880095,Z=-0.059408)","(X=546.719788,Y=-50.523651,Z=-110.762993)","(Pitch=-11.412228,Yaw=-61.686878,Roll=-3.861908)","1.0","1.0","(X=0.027288,Y=0.098948)","(X=-0.017828,Y=0.097837)","(X=0.004723,Y=0.098393)","True"
36,"(X=764.834595,Y=-450.00592,Z=-139.690018)","0.021831","2.123813",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=315.913147,Y=-10.571476,Z=85.26722)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.478205,Y=-0.875962,Z=-0.063327)","(X=546.680359,Y=-50.397476,Z=-110.800415)","(Pitch=-11.50253,Yaw=-61.324585,Roll=-3.45752)","1.0","1.0","(X=0.025425,Y=0.098299)","(X=-0.014818,Y=0.095035)","(X=0.005293,Y=0.096666)","True"
37,"(X=771.049377,Y=-450.006012,Z=-146.045593)","0.022311","2.146124",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=312.805695,Y=-10.571421,Z=81.886635)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.487967,Y=-0.869517,Z=-0.076347)","(X=546.671875,Y=-50.183968,Z=-110.939743)","(Pitch=-12.369991,Yaw=-60.447647,Roll=-3.388214)","1.0","1.0","(X=0.025916,Y=0.099172)","(X=-0.020461,Y=0.09745)","(X=0.00272,Y=0.098311)","True"
38,"(X=775.156311,Y=-450.005981,Z=-157.901581)","0.022061","2.168185",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=310.752167,Y=-10.571436,Z=75.580276)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.49339,Y=-0.863881,Z=-0.101372)","(X=546.760254,Y=-50.105797,Z=-110.975533)","(Pitch=-12.756743,Yaw=-59.948719,Roll=-3.607057)","1.0","1.0","(X=0.027697,Y=0.08588)","(X=-0.024769,Y=0.084698)","(X=0.001459,Y=0.085289)","True"
39,"(X=780.57428,Y=-450.005981,Z=-151.274887)","0.011606","2.179791",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=308.043243,Y=-10.571432,Z=79.105156)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.502525,Y=-0.860182,Z=-0.086921)","(X=546.769165,Y=-49.797028,Z=-110.833946)","(Pitch=-12.473141,Yaw=-59.105789,Roll=-3.496369)","1.0","1.0","(X=0.0306,Y=0.095577)","(X=-0.034063,Y=0.089013)","(X=-0.001748,Y=0.092293)","True"
40,"(X=783.5354,Y=-450.005981,Z=-146.097534)","0.011337","2.191128",StaticMeshActor_117,"(X=1396.658936,Y=-468.505402,Z=-300.0)","(Pitch=0.00069,Yaw=-179.999939,Roll=0.0)","(X=2.0,Y=1.75,Z=1.88)","(X=306.562683,Y=-10.571431,Z=81.859085)","(X=-0.000001,Y=1.0,Z=0.0)","(X=0.507664,Y=-0.85823,Z=-0.07562)","(X=546.826172,Y=-49.83802,Z=-110.837952)","(Pitch=-12.385748,Yaw=-59.090134,Roll=-3.714051)","1.0","1.0","(X=0.037927,Y=0.094164)","(X=-0.032634,Y=0.103945)","(X=0.002674,Y=0.099051)","True"
