Name,Position,Duration,TimeStamp,ObjectName,ObjectPosition,ObjectRotation,ObjectScale,HitPosition,HitNormal,EyeDirection,HeadPosition,HeadRotation,EyeLeftBlink,EyeRightBlink,GazeLeftCoord,GazeRightCoord,GazeCombineCoord,Tracked
10,"(X=0.0,Y=0.0,Z=0.0)","0.011547","0.930477",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=28.292746,Y=-69.536743,Z=115.043831)","(Pitch=-21.743004,Yaw=116.234718,Roll=-0.116457)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
11,"(X=0.0,Y=0.0,Z=0.0)","0.010992","0.941469",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=28.278122,Y=-69.689651,Z=114.924179)","(Pitch=-22.339321,Yaw=116.371941,Roll=-0.09253)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
12,"(X=0.0,Y=0.0,Z=0.0)","0.013463","0.954931",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=28.241804,Y=-69.795944,Z=114.849915)","(Pitch=-22.867697,Yaw=116.613464,Roll=-0.163909)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
13,"(X=0.0,Y=0.0,Z=0.0)","0.009875","0.964806",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=28.246319,Y=-69.934204,Z=114.732811)","(Pitch=-23.536495,Yaw=116.775574,Roll=-0.359496)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
14,"(X=0.0,Y=0.0,Z=0.0)","0.011247","0.976053",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=28.25668,Y=-70.052353,Z=114.626396)","(Pitch=-23.717762,Yaw=116.640747,Roll=-0.366454)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
15,"(X=0.0,Y=0.0,Z=0.0)","0.011007","0.98706",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=28.237366,Y=-70.128387,Z=114.566254)","(Pitch=-23.712086,Yaw=116.273949,Roll=-0.411011)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
16,"(X=0.0,Y=0.0,Z=0.0)","0.00931","0.99637",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=28.304644,Y=-70.198059,Z=114.464386)","(Pitch=-23.586636,Yaw=116.054443,Roll=-0.340913)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
17,"(X=0.0,Y=0.0,Z=0.0)","0.011648","1.008018",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=28.302746,Y=-70.246643,Z=114.446014)","(Pitch=-23.346405,Yaw=115.734993,Roll=-0.442719)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
18,"(X=0.0,Y=0.0,Z=0.0)","0.011752","1.01977",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=28.328968,Y=-70.293961,Z=114.455139)","(Pitch=-23.084713,Yaw=115.354073,Roll=-0.515351)","0.288862","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
19,"(X=0.0,Y=0.0,Z=0.0)","0.011661","1.031431",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=28.291536,Y=-70.334412,Z=114.50206)","(Pitch=-22.62429,Yaw=115.079201,Roll=-0.752532)","0.527905","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
20,"(X=0.0,Y=0.0,Z=0.0)","0.009068","1.040499",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=-0.205916,Y=0.511984,Z=-0.833949)","(X=28.286779,Y=-70.331573,Z=114.560051)","(Pitch=-22.250849,Yaw=115.040939,Roll=-0.996218)","0.527905","0.918205","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
21,"(X=0.0,Y=0.0,Z=0.0)","0.010988","1.051487",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=-0.205582,Y=0.511843,Z=-0.834118)","(X=28.243578,Y=-70.318718,Z=114.593918)","(Pitch=-21.935179,Yaw=114.923584,Roll=-1.058503)","0.551283","0.961956","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
22,"(X=0.0,Y=0.0,Z=0.0)","0.010812","1.062299",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=-0.204799,Y=0.511384,Z=-0.834592)","(X=28.132103,Y=-70.245987,Z=114.643204)","(Pitch=-21.644499,Yaw=114.615059,Roll=-0.899079)","0.551283","0.961956","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
23,"(X=0.0,Y=0.0,Z=0.0)","0.011634","1.073933",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=-0.205089,Y=0.510857,Z=-0.834843)","(X=28.173929,Y=-70.178436,Z=114.685715)","(Pitch=-21.408476,Yaw=114.110199,Roll=-0.447082)","0.569259","0.986559","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
24,"(X=0.0,Y=0.0,Z=0.0)","0.011263","1.085196",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=-0.205289,Y=0.51061,Z=-0.834945)","(X=28.197603,Y=-70.135284,Z=114.68454)","(Pitch=-21.404165,Yaw=113.651817,Roll=0.128523)","0.587483","0.963185","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
25,"(X=0.0,Y=0.0,Z=0.0)","0.012355","1.097552",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=-0.205645,Y=0.510958,Z=-0.834645)","(X=28.239458,Y=-70.165436,Z=114.614685)","(Pitch=-21.704645,Yaw=113.649406,Roll=0.618489)","0.587483","0.963185","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
26,"(X=0.0,Y=0.0,Z=0.0)","0.009769","1.107321",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=-0.20564,Y=0.511858,Z=-0.834095)","(X=28.222158,Y=-70.247803,Z=114.471802)","(Pitch=-22.329342,Yaw=113.986443,Roll=1.125651)","0.64784","0.943025","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
27,"(X=0.0,Y=0.0,Z=0.0)","0.011121","1.118442",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=-0.205422,Y=0.512587,Z=-0.833701)","(X=28.178301,Y=-70.313004,Z=114.361153)","(Pitch=-23.168266,Yaw=114.380646,Roll=1.353945)","0.685461","0.917364","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
28,"(X=0.0,Y=0.0,Z=0.0)","0.011257","1.129699",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=-0.205105,Y=0.513067,Z=-0.833483)","(X=28.123871,Y=-70.351212,Z=114.286453)","(Pitch=-24.280447,Yaw=114.464821,Roll=1.33916)","1.0","1.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
29,"(X=-1.124254,Y=-19.214962,Z=75.132813)","0.010472","1.140172",StaticMeshActor_49,"(X=-8.478065,Y=4.913589,Z=76.815567)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=7.353811,Y=-24.128551,Z=-1.682755)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.413227,Y=0.723413,Z=-0.553097)","(X=28.108656,Y=-70.391327,Z=114.26049)","(Pitch=-25.267818,Yaw=114.759933,Roll=1.383112)","1.0","1.0","(X=0.088898,Y=-0.149448)","(X=0.019548,Y=-0.056328)","(X=0.053767,Y=-0.102275)","True"
30,"(X=-5.500088,Y=-6.568096,Z=75.548508)","0.011601","1.151773",StaticMeshActor_198,"(X=-8.249088,Y=-14.096711,Z=74.561722)","(Pitch=-1.970359,Yaw=-115.887215,Roll=-179.032303)","(X=0.04,Y=0.04,Z=0.04)","(X=-200.064682,Y=20.644045,Z=-17.455261)","(X=0.187111,Y=-0.025522,Z=0.982007)","(X=-0.410573,Y=0.779662,Z=-0.472819)","(X=28.120316,Y=-70.411926,Z=114.266045)","(Pitch=-25.658049,Yaw=115.048042,Roll=1.188604)","1.0","1.0","(X=0.067437,Y=-0.036986)","(X=-0.007196,Y=-0.025072)","(X=0.030022,Y=-0.031013)","True"
31,"(X=6.14646,Y=-28.56905,Z=75.132813)","0.01107","1.162843",StaticMeshActor_49,"(X=-8.478065,Y=4.913589,Z=76.815567)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=14.624525,Y=-33.482639,Z=-1.682755)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.357215,Y=0.682568,Z=-0.637572)","(X=28.056908,Y=-70.435654,Z=114.239449)","(Pitch=-25.538233,Yaw=115.151276,Roll=1.115776)","1.0","1.0","(X=0.00875,Y=-0.236064)","(X=0.045426,Y=-0.116936)","(X=0.027438,Y=-0.175366)","True"
32,"(X=5.21104,Y=-27.573948,Z=75.132813)","0.01049","1.173333",StaticMeshActor_49,"(X=-8.478065,Y=4.913589,Z=76.815567)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=13.689106,Y=-32.487537,Z=-1.682755)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.363699,Y=0.687106,Z=-0.628974)","(X=27.883432,Y=-70.406967,Z=114.341957)","(Pitch=-25.371515,Yaw=115.302521,Roll=1.08114)","1.0","1.0","(X=0.063242,Y=-0.281782)","(X=-0.003691,Y=-0.064865)","(X=0.028534,Y=-0.169298)","True"
33,"(X=-6.413359,Y=-15.068645,Z=75.132813)","0.011384","1.184717",StaticMeshActor_49,"(X=-8.478065,Y=4.913589,Z=76.815567)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=2.064707,Y=-19.982235,Z=-1.682755)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.450928,Y=0.728478,Z=-0.515736)","(X=27.847662,Y=-70.417664,Z=114.31794)","(Pitch=-25.207939,Yaw=115.303627,Roll=1.083691)","1.0","1.0","(X=0.03705,Y=-0.184353)","(X=0.101206,Y=0.037209)","(X=0.069499,Y=-0.072293)","True"
34,"(X=-0.591219,Y=-14.648895,Z=75.13282)","0.010791","1.195508",StaticMeshActor_49,"(X=-8.478065,Y=4.913589,Z=76.815567)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=7.886847,Y=-19.562485,Z=-1.682747)","(X=-0.0,Y=0.0,Z=1.0)","(X=-0.384447,Y=0.755402,Z=-0.530631)","(X=27.784077,Y=-70.403725,Z=114.297684)","(Pitch=-24.914303,Yaw=115.400124,Roll=0.934279)","1.0","1.0","(X=0.067924,Y=-0.240656)","(X=-0.029507,Y=0.057393)","(X=0.01785,Y=-0.087476)","True"
35,"(X=2.897776,Y=-22.044533,Z=75.13282)","0.010619","1.206126",StaticMeshActor_49,"(X=-8.478065,Y=4.913589,Z=76.815567)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=11.375841,Y=-26.958122,Z=-1.682747)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.370805,Y=0.722193,Z=-0.583902)","(X=27.733204,Y=-70.414856,Z=114.240822)","(Pitch=-24.834431,Yaw=115.55188,Roll=0.809556)","1.0","1.0","(X=0.036813,Y=-0.224393)","(X=0.000718,Y=-0.049023)","(X=0.018335,Y=-0.134618)","True"
36,"(X=1.923775,Y=-21.810074,Z=75.132813)","0.011308","1.217434",StaticMeshActor_49,"(X=-8.478065,Y=4.913589,Z=76.815567)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=10.40184,Y=-26.723663,Z=-1.682755)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.381474,Y=0.720491,Z=-0.579112)","(X=27.647444,Y=-70.39444,Z=114.183708)","(Pitch=-25.052607,Yaw=115.644493,Roll=0.688441)","1.0","1.0","(X=0.055841,Y=-0.212848)","(X=-0.005697,Y=-0.046248)","(X=0.024382,Y=-0.127679)","True"
37,"(X=-3.221788,Y=-21.545765,Z=75.13282)","0.011992","1.229426",StaticMeshActor_49,"(X=-8.478065,Y=4.913589,Z=76.815567)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=5.256277,Y=-26.459354,Z=-1.682747)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.442537,Y=0.700881,Z=-0.559398)","(X=27.601326,Y=-70.362778,Z=114.095413)","(Pitch=-25.398987,Yaw=115.885056,Roll=0.514148)","1.0","1.0","(X=0.130435,Y=-0.201316)","(X=0.006071,Y=-0.018834)","(X=0.066541,Y=-0.107562)","True"
38,"(X=4.584589,Y=-24.172081,Z=75.132813)","0.009905","1.239331",StaticMeshActor_49,"(X=-8.478065,Y=4.913589,Z=76.815567)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=13.062654,Y=-29.08567,Z=-1.682755)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.353616,Y=0.714818,Z=-0.603317)","(X=27.395872,Y=-70.283989,Z=114.051926)","(Pitch=-25.849602,Yaw=115.600533,Roll=0.688183)","1.0","1.0","(X=0.025704,Y=-0.221788)","(X=-0.007293,Y=-0.060445)","(X=0.008837,Y=-0.139316)","True"
39,"(X=5.257675,Y=-24.470409,Z=75.132813)","0.011412","1.250743",StaticMeshActor_49,"(X=-8.478065,Y=4.913589,Z=76.815567)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=13.735741,Y=-29.383999,Z=-1.682755)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.345801,Y=0.716004,Z=-0.606432)","(X=27.371996,Y=-70.259628,Z=113.91481)","(Pitch=-26.459803,Yaw=115.220833,Roll=1.230914)","1.0","1.0","(X=0.024272,Y=-0.215503)","(X=-0.006796,Y=-0.056579)","(X=0.008408,Y=-0.134353)","True"
40,"(X=-2.010935,Y=-13.71085,Z=75.132813)","0.011202","1.261945",StaticMeshActor_49,"(X=-8.478065,Y=4.913589,Z=76.815567)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=6.467131,Y=-18.624439,Z=-1.682755)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.393943,Y=0.758165,Z=-0.51961)","(X=27.343895,Y=-70.205917,Z=113.851845)","(Pitch=-27.439785,Yaw=115.102753,Roll=1.234154)","1.0","1.0","(X=0.058823,Y=-0.03334)","(X=-0.007475,Y=-0.060736)","(X=0.02566,Y=-0.047044)","True"
41,"(X=-0.537796,Y=-13.618523,Z=75.132813)","0.011247","1.273192",StaticMeshActor_49,"(X=-8.478065,Y=4.913589,Z=76.815567)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=7.940269,Y=-18.532112,Z=-1.682755)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.376569,Y=0.764916,Z=-0.522588)","(X=27.291248,Y=-70.146973,Z=113.752861)","(Pitch=-28.349607,Yaw=114.925934,Roll=1.356859)","1.0","1.0","(X=0.039331,Y=-0.030248)","(X=-0.010677,Y=-0.046478)","(X=0.014325,Y=-0.038364)","True"
42,"(X=-3.303436,Y=-9.859856,Z=75.132813)","0.010627","1.283819",StaticMeshActor_49,"(X=-8.478065,Y=4.913589,Z=76.815567)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=5.174629,Y=-14.773445,Z=-1.682755)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.392913,Y=0.77499,Z=-0.494984)","(X=27.261921,Y=-70.147583,Z=113.63839)","(Pitch=-28.052124,Yaw=114.984741,Roll=1.547203)","1.0","1.0","(X=0.049195,Y=-0.005173)","(X=-0.007724,Y=-0.033558)","(X=0.020718,Y=-0.019375)","True"
43,"(X=-1.773129,Y=-11.534214,Z=75.132813)","0.011727","1.295546",StaticMeshActor_49,"(X=-8.478065,Y=4.913589,Z=76.815567)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=6.704937,Y=-16.447803,Z=-1.682755)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.38124,Y=0.772883,Z=-0.507256)","(X=27.080399,Y=-70.02861,Z=113.523705)","(Pitch=-26.74551,Yaw=114.52063,Roll=2.512355)","1.0","1.0","(X=0.044191,Y=-0.040417)","(X=-0.003545,Y=-0.049604)","(X=0.020309,Y=-0.045013)","True"
44,"(X=-2.566059,Y=-8.564781,Z=75.132813)","0.010327","1.305873",StaticMeshActor_49,"(X=-8.478065,Y=4.913589,Z=76.815567)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=5.912006,Y=-13.478371,Z=-1.682755)","(X=-0.0,Y=-0.0,Z=1.0)","(X=-0.378315,Y=0.78511,Z=-0.490388)","(X=27.03112,Y=-69.987167,Z=113.497902)","(Pitch=-26.455132,Yaw=114.374855,Roll=2.053207)","1.0","1.0","(X=0.035169,Y=-0.032471)","(X=-0.003756,Y=-0.037825)","(X=0.015698,Y=-0.035149)","True"
