Name,Position,Duration,TimeStamp,ObjectName,ObjectPosition,ObjectRotation,ObjectScale,HitPosition,HitNormal,EyeDirection,HeadPosition,HeadRotation,EyeLeftBlink,EyeRightBlink,GazeLeftCoord,GazeRightCoord,GazeCombineCoord,Tracked
10,"(X=489.685974,Y=-149.985748,Z=-182.567551)","0.014842","2.348567",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=327.423523,Y=10.571393,Z=62.02354)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.525487,Y=-0.828246,Z=-0.194607)","(X=686.346741,Y=159.980988,Z=-109.736885)","(Pitch=-9.818239,Yaw=-121.907684,Roll=-9.738111)","1.0","1.0","(X=-0.010728,Y=-0.001913)","(X=-0.006556,Y=-0.029956)","(X=-0.008643,Y=-0.015928)","True"
11,"(X=489.686096,Y=-150.051453,Z=-183.145386)","0.014561","2.363128",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=327.456421,Y=10.571463,Z=61.716187)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.52549,Y=-0.827886,Z=-0.196127)","(X=686.449707,Y=159.940796,Z=-109.707893)","(Pitch=-9.688807,Yaw=-122.076797,Roll=-9.03236)","1.0","1.0","(X=-0.010206,Y=-0.010238)","(X=-0.003785,Y=-0.027695)","(X=-0.006996,Y=-0.018964)","True"
12,"(X=489.685974,Y=-147.827469,Z=-179.554321)","0.012347","2.375475",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=326.344452,Y=10.571393,Z=63.626324)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.52933,Y=-0.827355,Z=-0.187866)","(X=686.574707,Y=159.913742,Z=-109.675934)","(Pitch=-9.523865,Yaw=-122.221283,Roll=-8.176491)","1.0","1.0","(X=-0.013583,Y=-0.003666)","(X=-0.000203,Y=-0.026581)","(X=-0.006895,Y=-0.01512)","True"
13,"(X=489.686066,Y=-146.326813,Z=-178.561951)","0.010934","2.386409",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=325.594055,Y=10.571428,Z=64.154182)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.531562,Y=-0.826357,Z=-0.185945)","(X=686.659119,Y=159.884369,Z=-109.659065)","(Pitch=-9.397548,Yaw=-122.284889,Roll=-7.652717)","1.0","1.0","(X=-0.013946,Y=-0.003174)","(X=-0.001454,Y=-0.027298)","(X=-0.007702,Y=-0.015233)","True"
14,"(X=489.686035,Y=-149.115845,Z=-180.955872)","0.011403","2.397812",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=326.988647,Y=10.571463,Z=62.880821)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.527856,Y=-0.827571,Z=-0.191036)","(X=686.747009,Y=159.835938,Z=-109.637703)","(Pitch=-9.308591,Yaw=-122.302124,Roll=-7.289374)","1.0","1.0","(X=-0.009832,Y=-0.011542)","(X=-0.000909,Y=-0.029108)","(X=-0.005372,Y=-0.020322)","True"
15,"(X=489.686096,Y=-151.971878,Z=-180.76886)","0.011878","2.409691",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=328.416656,Y=10.571463,Z=62.980293)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.524762,Y=-0.82991,Z=-0.189403)","(X=686.827087,Y=159.806198,Z=-109.61441)","(Pitch=-9.193755,Yaw=-122.243683,Roll=-7.077551)","1.0","1.0","(X=-0.007277,Y=-0.00997)","(X=0.00061,Y=-0.031691)","(X=-0.003336,Y=-0.020826)","True"
16,"(X=489.686157,Y=-156.362259,Z=-179.970276)","0.013884","2.423575",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=330.611816,Y=10.571463,Z=63.405067)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.520142,Y=-0.833669,Z=-0.1856)","(X=686.911438,Y=159.744766,Z=-109.595108)","(Pitch=-9.078066,Yaw=-122.212517,Roll=-6.945441)","1.0","1.0","(X=-0.004338,Y=-0.009681)","(X=0.005561,Y=-0.03033)","(X=0.000609,Y=-0.020001)","True"
17,"(X=522.632751,Y=-104.719177,Z=-166.845749)","0.012589","2.436164",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-61.706593,Y=12.395772,Z=54.908936)","(X=-0.382383,Y=0.924002,Z=0.001925)","(X=-0.519238,Y=-0.835269,Z=-0.180878)","(X=687.000732,Y=159.69043,Z=-109.587814)","(Pitch=-8.982907,Yaw=-122.131943,Roll=-6.95133)","1.0","1.0","(X=-0.004263,Y=-0.0078)","(X=0.006341,Y=-0.027877)","(X=0.001037,Y=-0.017835)","True"
18,"(X=524.621399,Y=-104.692642,Z=-166.633652)","0.016325","2.452489",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-59.719421,Y=12.476764,Z=55.121033)","(X=0.031054,Y=0.999518,Z=0.000342)","(X=-0.514953,Y=-0.837929,Z=-0.180828)","(X=687.074951,Y=159.650955,Z=-109.587433)","(Pitch=-8.916566,Yaw=-122.029762,Roll=-6.973302)","1.0","1.0","(X=-0.000321,Y=-0.01076)","(X=0.006769,Y=-0.027021)","(X=0.003223,Y=-0.018888)","True"
19,"(X=525.155945,Y=-104.709076,Z=-167.2547)","0.022987","2.475475",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-59.184624,Y=12.474977,Z=54.499985)","(X=0.031054,Y=0.999518,Z=0.000342)","(X=-0.513802,Y=-0.83819,Z=-0.182879)","(X=687.176025,Y=159.602386,Z=-109.58654)","(Pitch=-8.8854,Yaw=-121.904366,Roll=-6.933325)","1.0","1.0","(X=-0.002426,Y=-0.013861)","(X=0.007015,Y=-0.027396)","(X=0.002293,Y=-0.020626)","True"
20,"(X=527.480103,Y=-105.517136,Z=-168.40387)","0.026463","2.501938",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-56.839207,Y=11.730879,Z=53.350815)","(X=0.922348,Y=0.386262,Z=-0.008701)","(X=-0.507381,Y=-0.841247,Z=-0.186731)","(X=687.332336,Y=159.520615,Z=-109.573555)","(Pitch=-9.005331,Yaw=-121.674461,Roll=-6.747076)","1.0","1.0","(X=0.000331,Y=-0.015902)","(X=0.008438,Y=-0.028403)","(X=0.004383,Y=-0.022151)","True"
21,"(X=527.548096,Y=-106.00412,Z=-170.268845)","0.039438","2.541376",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-56.757904,Y=11.245938,Z=51.48584)","(X=0.999898,Y=-0.013563,Z=-0.004432)","(X=-0.506452,Y=-0.840573,Z=-0.192208)","(X=687.488281,Y=159.453003,Z=-109.568718)","(Pitch=-9.010529,Yaw=-121.435562,Roll=-6.39948)","1.0","1.0","(X=0.000855,Y=-0.016523)","(X=0.002236,Y=-0.0348)","(X=0.001545,Y=-0.025657)","True"
22,"(X=527.535767,Y=-106.946838,Z=-167.321533)","0.022369","2.563745",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-56.744404,Y=10.303236,Z=54.433151)","(X=0.999658,Y=-0.025864,Z=-0.003979)","(X=-0.506575,Y=-0.842581,Z=-0.182862)","(X=687.659058,Y=159.384827,Z=-109.520653)","(Pitch=-8.766022,Yaw=-121.067146,Roll=-6.074986)","1.0","1.0","(X=-0.001314,Y=-0.014053)","(X=-0.002021,Y=-0.029129)","(X=-0.001668,Y=-0.021589)","True"
23,"(X=527.447266,Y=-105.439575,Z=-168.069153)","0.022566","2.586311",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-56.874157,Y=11.80751,Z=53.685532)","(X=0.887972,Y=0.459802,Z=-0.009393)","(X=-0.508844,Y=-0.84055,Z=-0.185888)","(X=687.744995,Y=159.353271,Z=-109.51004)","(Pitch=-8.700042,Yaw=-120.981384,Roll=-5.970097)","1.0","1.0","(X=-0.001806,Y=-0.017571)","(X=-0.008289,Y=-0.030867)","(X=-0.005046,Y=-0.024217)","True"
24,"(X=526.852295,Y=-104.837708,Z=-167.624008)","0.021965","2.608277",StaticMeshActor_137,"(X=583.976685,Y=-118.8004,Z=-221.754684)","(Pitch=0.0,Yaw=-1.569488,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-57.485386,Y=12.392856,Z=54.130676)","(X=0.375189,Y=0.926948,Z=-0.000811)","(X=-0.511393,Y=-0.839276,Z=-0.184643)","(X=687.826538,Y=159.346161,Z=-109.502953)","(Pitch=-8.678097,Yaw=-120.914917,Roll=-5.891635)","1.0","1.0","(X=-0.005408,Y=-0.01724)","(X=-0.010043,Y=-0.029411)","(X=-0.007725,Y=-0.023323)","True"
25,"(X=573.118042,Y=-8.512451,Z=-140.239929)","0.024478","2.632755",StaticMeshActor_139,"(X=554.818542,Y=-34.607182,Z=-221.754684)","(Pitch=0.0,Yaw=-76.636856,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-21.158798,Y=23.835096,Z=81.514755)","(X=0.195017,Y=0.965271,Z=-0.173842)","(X=-0.558077,Y=-0.81622,Z=-0.149452)","(X=687.891602,Y=159.350555,Z=-109.5037)","(Pitch=-8.654539,Yaw=-120.888794,Roll=-5.757358)","1.0","1.0","(X=-0.038921,Y=0.005522)","(X=-0.044581,Y=0.003972)","(X=-0.04175,Y=0.004747)","True"
26,"(X=489.685974,Y=-81.484802,Z=-140.988052)","0.019486","2.652241",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=293.173096,Y=10.571428,Z=84.140297)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.632289,Y=-0.768189,Z=-0.100482)","(X=687.935852,Y=159.375732,Z=-109.482697)","(Pitch=-8.544279,Yaw=-120.930717,Roll=-5.581576)","1.0","1.0","(X=-0.094348,Y=0.047055)","(X=-0.107328,Y=0.03933)","(X=-0.100832,Y=0.043197)","True"
27,"(X=489.685974,Y=-64.478607,Z=-132.575485)","0.02236","2.674601",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=284.669952,Y=10.571428,Z=88.615067)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.661081,Y=-0.746343,Z=-0.077097)","(X=687.982239,Y=159.392471,Z=-109.449532)","(Pitch=-8.429355,Yaw=-121.04007,Roll=-5.371493)","1.0","1.0","(X=-0.115907,Y=0.06579)","(X=-0.133159,Y=0.054308)","(X=-0.124521,Y=0.060057)","True"
28,"(X=489.685974,Y=-60.797333,Z=-130.771957)","0.022503","2.697104",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=282.829376,Y=10.571463,Z=89.574394)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.667529,Y=-0.741097,Z=-0.07197)","(X=688.015625,Y=159.390137,Z=-109.388924)","(Pitch=-8.161591,Yaw=-121.183029,Roll=-5.111637)","1.0","1.0","(X=-0.120873,Y=0.0641)","(X=-0.137206,Y=0.0563)","(X=-0.129026,Y=0.060206)","True"
29,"(X=489.685913,Y=-61.314392,Z=-129.074982)","0.022012","2.719116",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=283.087921,Y=10.571393,Z=90.477036)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.666978,Y=-0.742115,Z=-0.066367)","(X=688.042725,Y=159.387863,Z=-109.337799)","(Pitch=-7.919679,Yaw=-121.304291,Roll=-4.908724)","1.0","1.0","(X=-0.116266,Y=0.06585)","(X=-0.137567,Y=0.055394)","(X=-0.126895,Y=0.060633)","True"
30,"(X=489.685913,Y=-59.426056,Z=-129.195389)","0.021753","2.74087",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=282.143707,Y=10.571428,Z=90.412994)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.670105,Y=-0.739221,Z=-0.067175)","(X=688.076538,Y=159.427139,Z=-109.307755)","(Pitch=-7.693573,Yaw=-121.532898,Roll=-4.684907)","1.0","1.0","(X=-0.116078,Y=0.059952)","(X=-0.139093,Y=0.053636)","(X=-0.127557,Y=0.056802)","True"
31,"(X=489.685974,Y=-58.86116,Z=-130.08371)","0.023217","2.764086",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=281.861267,Y=10.571463,Z=89.940475)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.670816,Y=-0.738279,Z=-0.070348)","(X=688.074951,Y=159.479507,Z=-109.278954)","(Pitch=-7.520687,Yaw=-121.93129,Roll=-4.429506)","1.0","1.0","(X=-0.111393,Y=0.054579)","(X=-0.136448,Y=0.048552)","(X=-0.123886,Y=0.051574)","True"
32,"(X=489.685913,Y=-53.700989,Z=-128.240692)","0.022505","2.786591",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=279.281219,Y=10.571428,Z=90.920807)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.679685,Y=-0.730609,Z=-0.065097)","(X=688.05127,Y=159.52652,Z=-109.242165)","(Pitch=-7.379241,Yaw=-122.542412,Roll=-4.133454)","1.0","1.0","(X=-0.111781,Y=0.0562)","(X=-0.138004,Y=0.049789)","(X=-0.124855,Y=0.053004)","True"
33,"(X=489.685852,Y=-50.210953,Z=-127.403229)","0.020985","2.807576",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=277.536133,Y=10.571393,Z=91.366264)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.685657,Y=-0.725206,Z=-0.062856)","(X=688.023682,Y=159.567291,Z=-109.220963)","(Pitch=-7.192318,Yaw=-123.123772,Roll=-3.835939)","1.0","1.0","(X=-0.109483,Y=0.05459)","(X=-0.137976,Y=0.048561)","(X=-0.123685,Y=0.051585)","True"
34,"(X=489.685822,Y=-49.81337,Z=-127.749039)","0.023768","2.831344",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=277.337341,Y=10.571358,Z=91.182327)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.686117,Y=-0.724645,Z=-0.064293)","(X=687.973083,Y=159.608551,Z=-109.168404)","(Pitch=-6.949956,Yaw=-123.638054,Roll=-3.615052)","1.0","1.0","(X=-0.10259,Y=0.051885)","(X=-0.133774,Y=0.041689)","(X=-0.118132,Y=0.046803)","True"
35,"(X=489.685852,Y=-44.106613,Z=-125.071411)","0.020585","2.851929",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=274.484009,Y=10.571428,Z=92.606598)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.696049,Y=-0.715801,Z=-0.056074)","(X=687.838623,Y=159.669296,Z=-109.108185)","(Pitch=-6.538785,Yaw=-124.722427,Roll=-3.316711)","1.0","1.0","(X=-0.095723,Y=0.052609)","(X=-0.133133,Y=0.040993)","(X=-0.114359,Y=0.046822)","True"
36,"(X=489.685852,Y=-37.221207,Z=-123.057693)","0.022814","2.874743",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=271.041321,Y=10.571428,Z=93.677727)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.707974,Y=-0.704462,Z=-0.050067)","(X=687.647339,Y=159.75827,Z=-109.058029)","(Pitch=-6.158508,Yaw=-126.567184,Roll=-2.893341)","1.0","1.0","(X=-0.085527,Y=0.051003)","(X=-0.121541,Y=0.039196)","(X=-0.103477,Y=0.045118)","True"
37,"(X=489.68573,Y=-24.474228,Z=-122.500572)","0.022693","2.897436",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=264.667786,Y=10.571393,Z=93.97406)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.730363,Y=-0.681249,Z=-0.049686)","(X=687.372742,Y=159.91922,Z=-109.05217)","(Pitch=-5.884549,Yaw=-129.514648,Roll=-1.999573)","1.0","1.0","(X=-0.073135,Y=0.045125)","(X=-0.108123,Y=0.034908)","(X=-0.090581,Y=0.040031)","True"
38,"(X=489.685486,Y=12.588333,Z=-117.25647)","0.021145","2.918581",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=246.13652,Y=10.57141,Z=96.763481)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.800742,Y=-0.598083,Z=-0.033304)","(X=687.135437,Y=160.066025,Z=-109.044159)","(Pitch=-5.817046,Yaw=-132.059418,Roll=-1.048675)","1.0","1.0","(X=-0.124626,Y=0.053895)","(X=-0.151036,Y=0.045913)","(X=-0.137789,Y=0.049917)","True"
39,"(X=489.685394,Y=34.378799,Z=-114.145103)","0.022448","2.941029",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=235.241272,Y=10.571445,Z=98.418457)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.842935,Y=-0.537576,Z=-0.02171)","(X=686.961731,Y=160.19043,Z=-109.064156)","(Pitch=-5.821069,Yaw=-133.876511,Roll=-0.290802)","1.0","1.0","(X=-0.15494,Y=0.061084)","(X=-0.184292,Y=0.051827)","(X=-0.169554,Y=0.056476)","True"
40,"(X=489.685364,Y=33.003021,Z=-114.374413)","0.021871","2.9629",StaticMeshActor_107,"(X=471.179413,Y=504.861237,Z=-299.1716)","(Pitch=0.0,Yaw=-89.999542,Roll=0.000687)","(X=2.0,Y=1.75,Z=1.88)","(X=235.929153,Y=10.57141,Z=98.296486)","(X=1.0,Y=0.000008,Z=-0.000012)","(X=-0.839871,Y=-0.542317,Z=-0.022568)","(X=686.841553,Y=160.309586,Z=-109.076767)","(Pitch=-5.782738,Yaw=-135.235855,Roll=0.163035)","1.0","1.0","(X=-0.136077,Y=0.058657)","(X=-0.160578,Y=0.049731)","(X=-0.14829,Y=0.054208)","True"
