Name,Position,Duration,TimeStamp,ObjectName,ObjectPosition,ObjectRotation,ObjectScale,HitPosition,HitNormal,EyeDirection,HeadPosition,HeadRotation,EyeLeftBlink,EyeRightBlink,GazeLeftCoord,GazeRightCoord,GazeCombineCoord,Tracked
10,"(X=-189.001022,Y=40.518253,Z=69.50396)","0.067885","1.767481",StaticMeshActor_2,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=240.518219,Y=-10.999954,Z=69.50396)","(X=1.0,Y=0.000004,Z=0.0)","(X=-0.975945,Y=-0.176451,Z=-0.128046)","(X=145.128769,Y=100.928947,Z=113.342545)","(Pitch=-8.124393,Yaw=-171.720169,Roll=-0.115082)","0.925446","0.886177","(X=0.035891,Y=0.014746)","(X=0.011904,Y=0.003826)","(X=0.023889,Y=0.009282)","True"
11,"(X=-189.000931,Y=38.698154,Z=72.339951)","0.014549","1.78203",StaticMeshActor_2,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=238.698105,Y=-11.000015,Z=72.339951)","(X=1.0,Y=0.000004,Z=0.0)","(X=-0.976074,Y=-0.18129,Z=-0.120056)","(X=145.237869,Y=100.77758,Z=113.450981)","(Pitch=-7.657591,Yaw=-171.456436,Roll=0.203546)","0.92315","0.886004","(X=0.036062,Y=0.014243)","(X=0.011915,Y=0.004467)","(X=0.02398,Y=0.009351)","True"
12,"(X=-189.001022,Y=38.68483,Z=70.828163)","0.014949","1.796979",StaticMeshActor_2,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=238.684799,Y=-10.999939,Z=70.828163)","(X=1.0,Y=0.000004,Z=0.0)","(X=-0.975542,Y=-0.181234,Z=-0.124385)","(X=145.243698,Y=100.779892,Z=113.44545)","(Pitch=-7.630154,Yaw=-171.441193,Roll=0.244533)","0.906849","0.882477","(X=0.035799,Y=0.00857)","(X=0.011851,Y=0.003387)","(X=0.023818,Y=0.005977)","True"
13,"(X=-189.000946,Y=37.795593,Z=70.190567)","0.014219","1.811198",StaticMeshActor_2,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=237.795563,Y=-11.000015,Z=70.190567)","(X=1.0,Y=0.000004,Z=0.0)","(X=-0.974851,Y=-0.183742,Z=-0.12611)","(X=145.239288,Y=100.7938,Z=113.428917)","(Pitch=-7.671443,Yaw=-171.469055,Roll=0.241495)","0.906849","0.882477","(X=0.040543,Y=0.00868)","(X=0.011423,Y=0.001849)","(X=0.025971,Y=0.005262)","True"
14,"(X=-189.000992,Y=38.656628,Z=70.937134)","0.013228","1.824425",StaticMeshActor_2,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=238.656586,Y=-10.999954,Z=70.937134)","(X=1.0,Y=0.000004,Z=0.0)","(X=-0.975563,Y=-0.181401,Z=-0.123976)","(X=145.230026,Y=100.805115,Z=113.411667)","(Pitch=-7.711611,Yaw=-171.48114,Roll=0.230696)","0.910933","0.89341","(X=0.037561,Y=0.011129)","(X=0.011284,Y=0.003387)","(X=0.024413,Y=0.007256)","True"
15,"(X=-189.000946,Y=39.012733,Z=70.522034)","0.011428","1.835853",StaticMeshActor_2,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=239.012695,Y=-11.000015,Z=70.522034)","(X=1.0,Y=0.000004,Z=0.0)","(X=-0.975602,Y=-0.180389,Z=-0.125141)","(X=145.227875,Y=100.811546,Z=113.393715)","(Pitch=-7.798887,Yaw=-171.531174,Roll=0.15998)","0.924997","0.905259","(X=0.037659,Y=0.012874)","(X=0.011006,Y=0.002073)","(X=0.024323,Y=0.00747)","True"
16,"(X=-189.000916,Y=39.452217,Z=70.142517)","0.012662","1.848515",StaticMeshActor_2,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=239.452179,Y=-11.000046,Z=70.142517)","(X=1.0,Y=0.000004,Z=0.0)","(X=-0.975691,Y=-0.17913,Z=-0.126254)","(X=145.22113,Y=100.812958,Z=113.390564)","(Pitch=-7.843079,Yaw=-171.535828,Roll=0.115913)","0.924997","0.905259","(X=0.036209,Y=0.010946)","(X=0.010814,Y=0.003473)","(X=0.023503,Y=0.007207)","True"
17,"(X=-189.000992,Y=39.486359,Z=67.282333)","0.027417","1.875932",StaticMeshActor_2,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=239.486328,Y=-10.999969,Z=67.282333)","(X=1.0,Y=0.000004,Z=0.0)","(X=-0.974652,Y=-0.178818,Z=-0.134452)","(X=145.222519,Y=100.805695,Z=113.388062)","(Pitch=-7.897399,Yaw=-171.474213,Roll=0.06293)","0.908416","0.909138","(X=0.034643,Y=0.011951)","(X=0.010686,Y=-0.007822)","(X=0.022658,Y=0.002058)","True"
18,"(X=-189.000946,Y=37.649231,Z=67.389565)","0.014585","1.890517",StaticMeshActor_2,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=237.649185,Y=-11.0,Z=67.389565)","(X=1.0,Y=0.000004,Z=0.0)","(X=-0.973811,Y=-0.183761,Z=-0.133881)","(X=145.259521,Y=100.725143,Z=113.344147)","(Pitch=-8.095973,Yaw=-171.337112,Roll=0.034172)","0.906682","0.901756","(X=0.032144,Y=0.010879)","(X=0.016886,Y=-0.001133)","(X=0.024512,Y=0.00487)","True"
19,"(X=-189.000931,Y=38.331257,Z=67.601257)","0.014421","1.904938",StaticMeshActor_2,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=238.331223,Y=-11.000031,Z=67.601257)","(X=1.0,Y=0.000004,Z=0.0)","(X=-0.974231,Y=-0.181915,Z=-0.133347)","(X=145.241013,Y=100.743034,Z=113.350296)","(Pitch=-8.05588,Yaw=-171.37529,Roll=0.090814)","0.903374","0.897322","(X=0.032766,Y=0.010494)","(X=0.014534,Y=-0.000919)","(X=0.023646,Y=0.004785)","True"
20,"(X=-189.000961,Y=38.736252,Z=70.724243)","0.011757","1.916694",StaticMeshActor_2,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=238.736221,Y=-11.0,Z=70.724243)","(X=1.0,Y=0.000004,Z=0.0)","(X=-0.975598,Y=-0.180946,Z=-0.12437)","(X=145.246994,Y=100.729996,Z=113.334465)","(Pitch=-8.151366,Yaw=-171.30867,Roll=0.098342)","0.903374","0.897322","(X=0.033282,Y=0.012613)","(X=0.010751,Y=0.011991)","(X=0.022011,Y=0.012302)","True"
21,"(X=-189.000946,Y=39.333206,Z=68.055145)","0.01141","1.928105",StaticMeshActor_2,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=239.33316,Y=-11.0,Z=68.055145)","(X=1.0,Y=0.000004,Z=0.0)","(X=-0.974945,Y=-0.179051,Z=-0.131999)","(X=145.275055,Y=100.723892,Z=113.313187)","(Pitch=-8.22046,Yaw=-171.276123,Roll=0.089234)","0.905336","0.897204","(X=0.033166,Y=0.015139)","(X=0.007608,Y=0.000385)","(X=0.020379,Y=0.007757)","True"
22,"(X=-138.972351,Y=75.087257,Z=70.554306)","0.011802","1.939906",BP_Rosemary_C_1,"(X=-73.483475,Y=62.97451,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-65.488876,Y=12.112747,Z=70.554306)","(X=0.519623,Y=-0.602029,Z=0.606261)","(X=-0.984998,Y=-0.08869,Z=-0.14803)","(X=145.303284,Y=100.683609,Z=113.276459)","(Pitch=-8.426821,Yaw=-171.182373,Roll=0.092554)","0.87649","0.892624","(X=-0.035465,Y=-0.004461)","(X=-0.053438,Y=0.0018)","(X=-0.044445,Y=-0.001333)","True"
23,"(X=-144.727402,Y=85.042023,Z=72.12413)","0.011753","1.95166",BP_Rosemary_C_1,"(X=-73.483475,Y=62.97451,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-71.243927,Y=22.067513,Z=72.12413)","(X=0.767056,Y=-0.039595,Z=0.640357)","(X=-0.988667,Y=-0.053447,Z=-0.140291)","(X=145.309616,Y=100.721436,Z=113.280197)","(Pitch=-8.357849,Yaw=-171.250763,Roll=0.079428)","0.87649","0.892624","(X=-0.055885,Y=-0.000568)","(X=-0.081451,Y=0.006605)","(X=-0.068645,Y=0.003012)","True"
24,"(X=-144.606659,Y=89.583832,Z=69.079239)","0.010721","1.962381",BP_Rosemary_C_1,"(X=-73.483475,Y=62.97451,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-71.123184,Y=26.609322,Z=69.079239)","(X=0.911473,Y=0.410965,Z=-0.018037)","(X=-0.987864,Y=-0.037936,Z=-0.150618)","(X=145.311554,Y=100.71743,Z=113.282486)","(Pitch=-8.368744,Yaw=-171.281723,Roll=0.088491)","0.903742","0.895019","(X=-0.066011,Y=0.00117)","(X=-0.092214,Y=-0.00998)","(X=-0.079085,Y=-0.004393)","True"
25,"(X=-145.44632,Y=90.948433,Z=68.229492)","0.011855","1.974236",BP_Rosemary_C_1,"(X=-73.483475,Y=62.97451,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-71.962845,Y=27.973923,Z=68.229492)","(X=0.833014,Y=0.502246,Z=-0.232027)","(X=-0.987665,Y=-0.033203,Z=-0.153022)","(X=145.322449,Y=100.723297,Z=113.279305)","(Pitch=-8.37778,Yaw=-171.320023,Roll=0.088714)","0.887074","0.894339","(X=-0.066498,Y=-0.001503)","(X=-0.097453,Y=-0.010627)","(X=-0.081935,Y=-0.006053)","True"
26,"(X=-145.629791,Y=91.622337,Z=69.119942)","0.011506","1.985742",BP_Rosemary_C_1,"(X=-73.483475,Y=62.97451,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-72.146317,Y=28.647827,Z=69.119942)","(X=0.862701,Y=0.477139,Z=-0.167586)","(X=-0.988206,Y=-0.030904,Z=-0.149978)","(X=145.325775,Y=100.721466,Z=113.277748)","(Pitch=-8.387417,Yaw=-171.417343,Roll=0.065628)","0.887074","0.894339","(X=-0.064864,Y=-0.001534)","(X=-0.100097,Y=-0.005958)","(X=-0.082429,Y=-0.00374)","True"
27,"(X=-145.102524,Y=90.25592,Z=68.005241)","0.01259","1.998332",BP_Rosemary_C_1,"(X=-73.483475,Y=62.97451,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-71.619049,Y=27.28141,Z=68.005241)","(X=0.844478,Y=0.493189,Z=-0.208857)","(X=-0.987445,Y=-0.035626,Z=-0.153892)","(X=145.339066,Y=100.734894,Z=113.270164)","(Pitch=-8.424499,Yaw=-171.518143,Roll=0.053328)","0.892536","0.90534","(X=-0.057673,Y=-0.011044)","(X=-0.098014,Y=-0.000874)","(X=-0.077781,Y=-0.005974)","True"
28,"(X=-146.061707,Y=90.880356,Z=66.726753)","0.011622","2.009953",BP_Rosemary_C_1,"(X=-73.483475,Y=62.97451,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-72.578232,Y=27.905846,Z=66.726753)","(X=0.703564,Y=0.563168,Z=-0.433404)","(X=-0.986937,Y=-0.033426,Z=-0.157602)","(X=145.350769,Y=100.749969,Z=113.261703)","(Pitch=-8.486755,Yaw=-171.627716,Roll=0.033425)","0.900496","0.922308","(X=-0.056139,Y=-0.009423)","(X=-0.0999,Y=-0.006238)","(X=-0.077945,Y=-0.007836)","True"
29,"(X=-146.203049,Y=91.747162,Z=67.66806)","0.011762","2.021715",BP_Rosemary_C_1,"(X=-73.483475,Y=62.97451,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-72.719574,Y=28.772652,Z=67.66806)","(X=0.74901,Y=0.547329,Z=-0.373383)","(X=-0.987537,Y=-0.030534,Z=-0.154396)","(X=145.367294,Y=100.762466,Z=113.253616)","(Pitch=-8.563445,Yaw=-171.719635,Roll=0.011223)","0.907385","0.893566","(X=-0.05683,Y=-0.010356)","(X=-0.101174,Y=0.001198)","(X=-0.078925,Y=-0.004599)","True"
30,"(X=-146.555573,Y=92.222595,Z=67.675735)","0.011838","2.033553",BP_Rosemary_C_1,"(X=-73.483475,Y=62.97451,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-73.072098,Y=29.248085,Z=67.675735)","(X=0.721262,Y=0.557233,Z=-0.411428)","(X=-0.987625,Y=-0.028922,Z=-0.154143)","(X=145.383636,Y=100.771812,Z=113.240005)","(Pitch=-8.653228,Yaw=-171.806763,Roll=-0.014923)","0.907385","0.893566","(X=-0.057334,Y=-0.006722)","(X=-0.100833,Y=0.000173)","(X=-0.079009,Y=-0.003286)","True"
31,"(X=-147.011917,Y=92.555954,Z=67.383316)","0.010951","2.044504",BP_Rosemary_C_1,"(X=-73.483475,Y=62.97451,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-73.528442,Y=29.581444,Z=67.383316)","(X=0.663205,Y=0.572903,Z=-0.481603)","(X=-0.987553,Y=-0.027764,Z=-0.154815)","(X=145.40239,Y=100.777008,Z=113.2239)","(Pitch=-8.74118,Yaw=-171.911926,Roll=-0.017853)","0.915766","0.921014","(X=-0.057345,Y=-0.005929)","(X=-0.099863,Y=0.000594)","(X=-0.078533,Y=-0.002678)","True"
32,"(X=-147.771133,Y=92.738617,Z=66.723846)","0.012782","2.057286",BP_Rosemary_C_1,"(X=-73.483475,Y=62.97451,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-74.287659,Y=29.764107,Z=66.723846)","(X=0.54571,Y=0.588934,Z=-0.596119)","(X=-0.987297,Y=-0.027112,Z=-0.156555)","(X=145.419052,Y=100.789764,Z=113.214859)","(Pitch=-8.81317,Yaw=-172.01387,Roll=-0.012909)","0.922846","0.920947","(X=-0.056135,Y=-0.004813)","(X=-0.099456,Y=-0.001241)","(X=-0.077723,Y=-0.003033)","True"
33,"(X=-147.750305,Y=92.889359,Z=66.885483)","0.012101","2.069387",BP_Rosemary_C_1,"(X=-73.483475,Y=62.97451,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-74.26683,Y=29.914848,Z=66.885483)","(X=0.558816,Y=0.587857,Z=-0.584934)","(X=-0.987403,Y=-0.02668,Z=-0.15596)","(X=145.445831,Y=100.811752,Z=113.195824)","(Pitch=-8.852628,Yaw=-172.136383,Roll=0.008333)","0.922846","0.920947","(X=-0.053719,Y=-0.001575)","(X=-0.099522,Y=-0.002698)","(X=-0.07654,Y=-0.002135)","True"
34,"(X=-145.79982,Y=91.936417,Z=69.04808)","0.011517","2.080904",BP_Rosemary_C_1,"(X=-73.483475,Y=62.97451,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-72.316345,Y=28.961906,Z=69.04808)","(X=0.848618,Y=0.488496,Z=-0.203027)","(X=-0.988257,Y=-0.030157,Z=-0.149795)","(X=145.459305,Y=100.824379,Z=113.195564)","(Pitch=-8.843203,Yaw=-172.257263,Roll=0.041599)","0.914114","0.917019","(X=-0.050433,Y=0.000932)","(X=-0.095103,Y=0.003407)","(X=-0.072695,Y=0.002166)","True"
35,"(X=-148.737061,Y=96.858307,Z=70.077133)","0.012223","2.093128",BP_Rosemary_C_1,"(X=-73.483475,Y=62.97451,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=-75.253586,Y=33.883797,Z=70.077133)","(X=0.683356,Y=0.567583,Z=-0.45921)","(X=-0.989336,Y=-0.013365,Z=-0.145036)","(X=145.463562,Y=100.832535,Z=113.20665)","(Pitch=-8.799927,Yaw=-172.367203,Roll=0.049294)","0.921428","0.916136","(X=-0.064887,Y=0.004797)","(X=-0.101882,Y=0.00487)","(X=-0.083327,Y=0.004833)","True"
36,"(X=-189.001175,Y=106.114159,Z=68.582741)","0.01163","2.104757",StaticMeshActor_2,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=306.114166,Y=-11.000061,Z=68.582741)","(X=1.0,Y=0.000004,Z=0.0)","(X=-0.991095,Y=0.015579,Z=-0.13224)","(X=145.477982,Y=100.856461,Z=113.211823)","(Pitch=-8.701387,Yaw=-172.50412,Roll=0.044926)","0.89296","0.906345","(X=-0.081801,Y=0.013621)","(X=-0.123278,Y=0.011165)","(X=-0.102452,Y=0.012398)","True"
37,"(X=-189.001266,Y=109.819519,Z=70.773132)","0.011999","2.116756",StaticMeshActor_2,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=309.819519,Y=-11.0,Z=70.773132)","(X=1.0,Y=0.000004,Z=0.0)","(X=-0.99169,Y=0.026297,Z=-0.125935)","(X=145.55928,Y=100.947853,Z=113.259003)","(Pitch=-8.373347,Yaw=-173.319397,Roll=-0.000549)","0.89296","0.906345","(X=-0.078427,Y=0.015163)","(X=-0.121947,Y=0.010847)","(X=-0.100094,Y=0.013014)","True"
38,"(X=-189.001282,Y=109.225143,Z=73.006393)","0.018292","2.135048",StaticMeshActor_2,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=309.225128,Y=-10.999939,Z=73.006393)","(X=1.0,Y=0.000004,Z=0.0)","(X=-0.99253,Y=0.02446,Z=-0.119523)","(X=145.56189,Y=100.980148,Z=113.295219)","(Pitch=-8.109497,Yaw=-173.492249,Roll=-0.107056)","0.867569","0.909206","(X=-0.075813,Y=0.014683)","(X=-0.117729,Y=0.01451)","(X=-0.096686,Y=0.014597)","True"
39,"(X=-189.001205,Y=110.00956,Z=75.825882)","0.020227","2.155275",StaticMeshActor_2,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=310.009521,Y=-11.000061,Z=75.825882)","(X=1.0,Y=0.000004,Z=0.0)","(X=-0.993429,Y=0.026606,Z=-0.11131)","(X=145.588699,Y=101.048592,Z=113.315437)","(Pitch=-7.911558,Yaw=-173.89386,Roll=-0.143097)","0.796759","0.831726","(X=-0.07228,Y=0.018288)","(X=-0.114526,Y=0.017967)","(X=-0.09332,Y=0.018128)","True"
40,"(X=-189.001205,Y=112.762741,Z=78.16227)","0.022447","2.177722",StaticMeshActor_2,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=312.762695,Y=-11.000061,Z=78.16227)","(X=1.0,Y=0.000004,Z=0.0)","(X=-0.993941,Y=0.034525,Z=-0.104357)","(X=145.646988,Y=101.138519,Z=113.297989)","(Pitch=-7.919399,Yaw=-174.402573,Roll=-0.213226)","0.747214","0.790697","(X=-0.067816,Y=0.009769)","(X=-0.117868,Y=0.036953)","(X=-0.092709,Y=0.023289)","True"
41,"(X=-189.001251,Y=115.112221,Z=77.1269)","0.022202","2.199924",StaticMeshActor_2,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=90.000229,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=315.112213,Y=-11.000031,Z=77.1269)","(X=1.0,Y=0.000004,Z=0.0)","(X=-0.993372,Y=0.041205,Z=-0.107302)","(X=145.727844,Y=101.22776,Z=113.28373)","(Pitch=-7.936188,Yaw=-174.84491,Roll=-0.311646)","0.656947","0.746429","(X=-0.051332,Y=0.0178)","(X=-0.133185,Y=0.02539)","(X=-0.091943,Y=0.021566)","True"
