Name,Position,Duration,TimeStamp,ObjectName,ObjectPosition,ObjectRotation,ObjectScale,HitPosition,HitNormal,EyeDirection,HeadPosition,HeadRotation,EyeLeftBlink,EyeRightBlink,GazeLeftCoord,GazeRightCoord,GazeCombineCoord,Tracked
230,"(X=-187.000015,Y=90.465004,Z=9.544739)","0.00979","5.858691",StaticMeshActor_45,"(X=-189.0,Y=0.0,Z=5.0)","(Pitch=0.0,Yaw=89.999992,Roll=0.0)","(X=4.0,Y=0.02,Z=0.12)","(X=22.616249,Y=-99.999237,Z=37.872822)","(X=1.0,Y=-0.0,Z=0.0)","(X=-0.953905,Y=-0.030077,Z=-0.298596)","(X=143.090927,Y=100.872833,Z=112.871529)","(Pitch=-9.973387,Yaw=-177.569855,Roll=-0.683594)","1.0","1.0","(X=-0.001927,Y=-0.086348)","(X=-0.014938,Y=-0.095376)","(X=-0.008426,Y=-0.090858)","True"
231,"(X=-186.999924,Y=89.177208,Z=9.766144)","0.012279","5.870969",StaticMeshActor_45,"(X=-189.0,Y=0.0,Z=5.0)","(Pitch=0.0,Yaw=89.999992,Roll=0.0)","(X=4.0,Y=0.02,Z=0.12)","(X=22.2943,Y=-100.003815,Z=39.717865)","(X=1.0,Y=-0.0,Z=0.0)","(X=-0.953982,Y=-0.03364,Z=-0.297972)","(X=142.983841,Y=100.813377,Z=112.835098)","(Pitch=-9.93509,Yaw=-177.673599,Roll=-0.893127)","1.0","1.0","(X=0.004932,Y=-0.087926)","(X=-0.014998,Y=-0.09385)","(X=-0.005027,Y=-0.090886)","True"
232,"(X=-187.285614,Y=90.060577,Z=11.700912)","0.010467","5.881436",StaticMeshActor_45,"(X=-189.0,Y=0.0,Z=5.0)","(Pitch=0.0,Yaw=89.999992,Roll=0.0)","(X=4.0,Y=0.02,Z=0.12)","(X=22.515142,Y=-85.719299,Z=55.840935)","(X=0.713832,Y=0.000008,Z=0.700317)","(X=-0.955726,Y=-0.030958,Z=-0.292626)","(X=142.83139,Y=100.753807,Z=112.776688)","(Pitch=-9.703369,Yaw=-177.740921,Roll=-1.013153)","1.0","1.0","(X=0.003545,Y=-0.091154)","(X=-0.016233,Y=-0.088351)","(X=-0.006345,Y=-0.089753)","True"
233,"(X=-188.222855,Y=89.647141,Z=12.000008)","0.011029","5.892466",StaticMeshActor_45,"(X=-189.0,Y=0.0,Z=5.0)","(Pitch=0.0,Yaw=89.999992,Roll=0.0)","(X=4.0,Y=0.02,Z=0.12)","(X=22.411781,Y=-38.856888,Z=58.333393)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.956179,Y=-0.031922,Z=-0.291036)","(X=142.65831,Y=100.693588,Z=112.711403)","(Pitch=-9.471888,Yaw=-177.748062,Roll=-1.161926)","1.0","1.0","(X=0.005354,Y=-0.089665)","(X=-0.017089,Y=-0.09322)","(X=-0.005863,Y=-0.091442)","True"
234,"(X=-186.999969,Y=88.02124,Z=9.709526)","0.011308","5.903774",StaticMeshActor_45,"(X=-189.0,Y=0.0,Z=5.0)","(Pitch=0.0,Yaw=89.999992,Roll=0.0)","(X=4.0,Y=0.02,Z=0.12)","(X=22.005306,Y=-100.001144,Z=39.246048)","(X=1.0,Y=-0.0,Z=0.0)","(X=-0.953854,Y=-0.036589,Z=-0.298032)","(X=142.471985,Y=100.659386,Z=112.653137)","(Pitch=-9.663112,Yaw=-177.508392,Roll=-1.29718)","1.0","1.0","(X=0.005605,Y=-0.092899)","(X=-0.016827,Y=-0.095656)","(X=-0.005607,Y=-0.094277)","True"
235,"(X=-186.999924,Y=87.851563,Z=8.827324)","0.010671","5.914444",StaticMeshActor_45,"(X=-189.0,Y=0.0,Z=5.0)","(Pitch=0.0,Yaw=89.999992,Roll=0.0)","(X=4.0,Y=0.02,Z=0.12)","(X=21.962889,Y=-100.003433,Z=31.894365)","(X=1.0,Y=-0.0,Z=0.0)","(X=-0.953094,Y=-0.037248,Z=-0.300373)","(X=142.289383,Y=100.720512,Z=112.604759)","(Pitch=-10.218147,Yaw=-177.316467,Roll=-1.447266)","1.0","1.0","(X=0.004574,Y=-0.084439)","(X=-0.019573,Y=-0.093712)","(X=-0.007487,Y=-0.08907)","True"
236,"(X=-186.999985,Y=89.633263,Z=4.096214)","0.011678","5.926123",StaticMeshActor_45,"(X=-189.0,Y=0.0,Z=5.0)","(Pitch=0.0,Yaw=89.999992,Roll=0.0)","(X=4.0,Y=0.02,Z=0.12)","(X=22.408314,Y=-100.000763,Z=-7.531547)","(X=1.0,Y=-0.0,Z=0.0)","(X=-0.949284,Y=-0.031853,Z=-0.312801)","(X=142.135422,Y=100.677246,Z=112.550369)","(Pitch=-11.120421,Yaw=-177.758347,Roll=-1.874695)","1.0","1.0","(X=0.004403,Y=-0.086831)","(X=-0.017599,Y=-0.087459)","(X=-0.006596,Y=-0.087145)","True"
237,"(X=-183.307373,Y=90.268265,Z=0.999931)","0.010796","5.936919",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=16.692627,Y=290.26825,Z=0.999931)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.945592,Y=-0.030351,Z=-0.323937)","(X=141.988281,Y=100.709305,Z=112.438332)","(Pitch=-11.72641,Yaw=-177.744019,Roll=-2.181092)","1.0","1.0","(X=0.001745,Y=-0.088383)","(X=-0.018181,Y=-0.087417)","(X=-0.008218,Y=-0.0879)","True"
238,"(X=-176.772186,Y=92.046181,Z=0.999924)","0.013641","5.95056",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=23.227814,Y=292.046173,Z=0.999924)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.943762,Y=-0.025748,Z=-0.32962)","(X=141.831726,Y=100.738556,Z=112.2761)","(Pitch=-12.477081,Yaw=-177.6492,Roll=-2.108734)","1.0","1.0","(X=-0.002807,Y=-0.07977)","(X=-0.021625,Y=-0.085702)","(X=-0.012209,Y=-0.082734)","True"
239,"(X=-162.036667,Y=92.748039,Z=0.999924)","0.009969","5.960528",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=37.963333,Y=292.748047,Z=0.999924)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.938798,Y=-0.024636,Z=-0.343587)","(X=141.649796,Y=100.717445,Z=112.144814)","(Pitch=-13.733788,Yaw=-177.395416,Roll=-2.102692)","1.0","1.0","(X=-0.004747,Y=-0.071595)","(X=-0.026435,Y=-0.083601)","(X=-0.015577,Y=-0.077591)","True"
240,"(X=-155.072052,Y=90.510635,Z=0.999931)","0.010561","5.971089",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=44.927948,Y=290.51062,Z=0.999931)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.936018,Y=-0.032096,Z=-0.350486)","(X=141.471069,Y=100.678925,Z=112.038635)","(Pitch=-14.731283,Yaw=-177.116074,Roll=-2.210205)","1.0","1.0","(X=-0.003443,Y=-0.061739)","(X=-0.023217,Y=-0.079323)","(X=-0.013315,Y=-0.070518)","True"
241,"(X=-149.189545,Y=87.62075,Z=0.999931)","0.010853","5.981942",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=50.810455,Y=287.620758,Z=0.999931)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.933373,Y=-0.041821,Z=-0.356464)","(X=141.244232,Y=100.633873,Z=111.919403)","(Pitch=-15.897524,Yaw=-176.795197,Roll=-2.196961)","1.0","1.0","(X=0.000397,Y=-0.057871)","(X=-0.019738,Y=-0.063678)","(X=-0.009665,Y=-0.060773)","True"
242,"(X=-145.898651,Y=87.792313,Z=0.999924)","0.010975","5.992917",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=54.101349,Y=287.792297,Z=0.999924)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.932045,Y=-0.041612,Z=-0.359945)","(X=141.031494,Y=100.602585,Z=111.809052)","(Pitch=-16.773005,Yaw=-176.624619,Roll=-2.12384)","1.0","1.0","(X=-0.002014,Y=-0.051003)","(X=-0.020638,Y=-0.054162)","(X=-0.011322,Y=-0.052582)","True"
243,"(X=-142.886169,Y=88.216728,Z=0.999924)","0.01065","6.003567",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=57.113831,Y=288.216736,Z=0.999924)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.930809,Y=-0.040555,Z=-0.363249)","(X=140.806061,Y=100.576996,Z=111.711121)","(Pitch=-17.300903,Yaw=-176.589218,Roll=-1.985871)","1.0","1.0","(X=-0.009176,Y=-0.045304)","(X=-0.015121,Y=-0.051877)","(X=-0.012147,Y=-0.048589)","True"
244,"(X=-155.778854,Y=89.264992,Z=0.999924)","0.011505","6.015072",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=44.221146,Y=289.264984,Z=0.999924)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.936283,Y=-0.035665,Z=-0.349432)","(X=140.585953,Y=100.554001,Z=111.606789)","(Pitch=-17.476349,Yaw=-176.58873,Roll=-1.931793)","1.0","1.0","(X=-0.011425,Y=-0.032391)","(X=-0.019227,Y=-0.039535)","(X=-0.015324,Y=-0.035962)","True"
245,"(X=-158.939789,Y=90.591782,Z=0.999916)","0.01053","6.025602",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=41.060211,Y=290.591797,Z=0.999916)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.937644,Y=-0.031073,Z=-0.346204)","(X=140.347443,Y=100.510048,Z=111.505104)","(Pitch=-17.586855,Yaw=-176.609619,Roll=-1.783448)","1.0","1.0","(X=-0.013187,Y=-0.028385)","(X=-0.0231,Y=-0.035945)","(X=-0.018141,Y=-0.032163)","True"
246,"(X=-156.825073,Y=90.112267,Z=0.999916)","0.012392","6.037995",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=43.174927,Y=290.112274,Z=0.999916)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.936857,Y=-0.032785,Z=-0.348173)","(X=140.144806,Y=100.50473,Z=111.365524)","(Pitch=-17.833179,Yaw=-176.542862,Roll=-1.803436)","1.0","1.0","(X=-0.012885,Y=-0.024883)","(X=-0.022393,Y=-0.036373)","(X=-0.017637,Y=-0.030625)","True"
247,"(X=-149.727463,Y=89.944672,Z=0.999924)","0.0106","6.048595",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=50.272537,Y=289.944672,Z=0.999924)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.934099,Y=-0.034103,Z=-0.355382)","(X=139.962845,Y=100.520912,Z=111.213974)","(Pitch=-17.687067,Yaw=-176.496796,Roll=-1.880738)","1.0","1.0","(X=-0.012953,Y=-0.029809)","(X=-0.021875,Y=-0.045817)","(X=-0.01741,Y=-0.037807)","True"
248,"(X=-135.408386,Y=91.986786,Z=0.999908)","0.010607","6.059202",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=64.591614,Y=291.986786,Z=0.999908)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.928104,Y=-0.02868,Z=-0.371215)","(X=139.726471,Y=100.488777,Z=111.045959)","(Pitch=-15.158265,Yaw=-176.786026,Roll=-2.46637)","1.0","1.0","(X=-0.015368,Y=-0.07858)","(X=-0.024621,Y=-0.08284)","(X=-0.019992,Y=-0.080709)","True"
249,"(X=-103.692352,Y=90.765907,Z=0.999931)","0.011398","6.0706",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=96.307648,Y=290.7659,Z=0.999931)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.910467,Y=-0.036297,Z=-0.411986)","(X=139.445068,Y=100.458969,Z=111.019638)","(Pitch=-14.742491,Yaw=-176.550415,Roll=-2.053772)","1.0","1.0","(X=-0.005767,Y=-0.111605)","(X=-0.029093,Y=-0.123974)","(X=-0.017408,Y=-0.117778)","True"
250,"(X=-59.979004,Y=93.774651,Z=0.999931)","0.010644","6.081244",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=140.020996,Y=293.774658,Z=0.999931)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.874941,Y=-0.029287,Z=-0.483343)","(X=139.172836,Y=100.440903,Z=111.017136)","(Pitch=-15.381557,Yaw=-176.607925,Roll=-1.803802)","1.0","1.0","(X=-0.008207,Y=-0.159)","(X=-0.034941,Y=-0.17687)","(X=-0.021528,Y=-0.167904)","True"
251,"(X=-45.894562,Y=93.836678,Z=0.999931)","0.011848","6.093092",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=154.105438,Y=293.83667,Z=0.999931)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.859105,Y=-0.030873,Z=-0.510867)","(X=138.985092,Y=100.480476,Z=110.938553)","(Pitch=-16.406981,Yaw=-176.565201,Roll=-1.664154)","1.0","1.0","(X=-0.010449,Y=-0.17386)","(X=-0.029817,Y=-0.182669)","(X=-0.020114,Y=-0.178256)","True"
252,"(X=-41.539993,Y=95.30043,Z=0.999916)","0.01122","6.104312",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=158.460007,Y=295.300415,Z=0.999916)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.853772,Y=-0.024739,Z=-0.520059)","(X=138.77034,Y=100.525024,Z=110.832664)","(Pitch=-17.499081,Yaw=-176.767349,Roll=-1.669556)","1.0","1.0","(X=-0.012051,Y=-0.16976)","(X=-0.03184,Y=-0.1743)","(X=-0.021934,Y=-0.172027)","True"
253,"(X=-36.712234,Y=96.854607,Z=0.999924)","0.01053","6.114842",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=163.287766,Y=296.854614,Z=0.999924)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.847475,Y=-0.017816,Z=-0.530536)","(X=138.551453,Y=100.539108,Z=110.718445)","(Pitch=-18.33252,Yaw=-176.994705,Roll=-1.521301)","1.0","1.0","(X=-0.011873,Y=-0.1664)","(X=-0.035653,Y=-0.174426)","(X=-0.023741,Y=-0.170405)","True"
254,"(X=-36.583405,Y=97.183754,Z=0.999924)","0.011878","6.12672",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=163.416595,Y=297.183746,Z=0.999924)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.847228,Y=-0.016224,Z=-0.530982)","(X=138.304428,Y=100.532761,Z=110.607079)","(Pitch=-18.905909,Yaw=-177.125687,Roll=-1.59137)","1.0","1.0","(X=-0.008898,Y=-0.163123)","(X=-0.038028,Y=-0.163605)","(X=-0.023452,Y=-0.163364)","True"
255,"(X=-35.04631,Y=97.443092,Z=0.999924)","0.010616","6.137337",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=164.95369,Y=297.443085,Z=0.999924)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.844976,Y=-0.015087,Z=-0.534591)","(X=138.04184,Y=100.533661,Z=110.507568)","(Pitch=-19.369501,Yaw=-177.268387,Roll=-1.61731)","1.0","1.0","(X=-0.008067,Y=-0.159818)","(X=-0.037262,Y=-0.161268)","(X=-0.022652,Y=-0.160542)","True"
256,"(X=-34.111618,Y=97.467949,Z=0.999916)","0.010159","6.147496",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=165.888382,Y=297.467957,Z=0.999916)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.843522,Y=-0.015109,Z=-0.536881)","(X=137.79187,Y=100.546951,Z=110.412262)","(Pitch=-19.732607,Yaw=-177.451248,Roll=-1.444824)","1.0","1.0","(X=-0.009268,Y=-0.158356)","(X=-0.030912,Y=-0.157565)","(X=-0.020087,Y=-0.157961)","True"
257,"(X=-32.31842,Y=98.40052,Z=0.999924)","0.011781","6.159277",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=167.68158,Y=298.400513,Z=0.999924)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.84084,Y=-0.010666,Z=-0.541179)","(X=137.524445,Y=100.554901,Z=110.313667)","(Pitch=-20.030327,Yaw=-177.691238,Roll=-1.237396)","1.0","1.0","(X=-0.009268,Y=-0.158356)","(X=-0.030912,Y=-0.157565)","(X=-0.020087,Y=-0.157961)","True"
258,"(X=-30.488174,Y=99.453896,Z=0.999931)","0.010665","6.169942",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=169.511826,Y=299.453888,Z=0.999931)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.83808,Y=-0.005563,Z=-0.545519)","(X=137.283676,Y=100.567474,Z=110.205116)","(Pitch=-20.330843,Yaw=-177.990417,Roll=-1.077972)","1.0","1.0","(X=-0.009268,Y=-0.158356)","(X=-0.030912,Y=-0.157565)","(X=-0.020087,Y=-0.157961)","True"
259,"(X=-35.389908,Y=98.47229,Z=0.999924)","0.012813","6.182755",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=164.610092,Y=298.47229,Z=0.999924)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.845386,Y=-0.010284,Z=-0.534057)","(X=137.772919,Y=100.57869,Z=110.392288)","(Pitch=-19.546593,Yaw=-177.725555,Roll=-1.222107)","1.0","1.0","(X=-0.009268,Y=-0.158356)","(X=-0.030912,Y=-0.157565)","(X=-0.020087,Y=-0.157961)","True"
260,"(X=-28.591843,Y=100.357613,Z=0.999924)","0.010178","6.192934",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=171.408157,Y=300.357605,Z=0.999924)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.83515,Y=-0.001222,Z=-0.550022)","(X=137.046066,Y=100.599968,Z=110.087494)","(Pitch=-20.648098,Yaw=-178.196747,Roll=-0.758362)","1.0","1.0","(X=-0.009268,Y=-0.158356)","(X=-0.030912,Y=-0.157565)","(X=-0.020087,Y=-0.157961)","True"
261,"(X=-38.471527,Y=99.502518,Z=0.999916)","0.010384","6.203318",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=161.528473,Y=299.502502,Z=0.999916)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.849227,Y=-0.005387,Z=-0.528)","(X=136.807907,Y=100.614479,Z=109.978363)","(Pitch=-21.046537,Yaw=-178.340988,Roll=-0.609406)","1.0","1.0","(X=-0.002587,Y=-0.131701)","(X=-0.027666,Y=-0.135911)","(X=-0.015115,Y=-0.133804)","True"
262,"(X=-34.985504,Y=99.640968,Z=0.999924)","0.011292","6.21461",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=165.014496,Y=299.640961,Z=0.999924)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.844318,Y=-0.004889,Z=-0.535821)","(X=136.57637,Y=100.634415,Z=109.876465)","(Pitch=-21.456936,Yaw=-178.478516,Roll=-0.49646)","1.0","1.0","(X=-0.005277,Y=-0.126604)","(X=-0.022122,Y=-0.144114)","(X=-0.013678,Y=-0.135337)","True"
263,"(X=-37.506622,Y=100.029289,Z=0.999916)","0.013398","6.228008",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=162.493378,Y=300.029297,Z=0.999916)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.847721,Y=-0.003001,Z=-0.530433)","(X=136.337738,Y=100.644737,Z=109.777176)","(Pitch=-21.82638,Yaw=-178.639191,Roll=-0.43103)","1.0","1.0","(X=-0.002975,Y=-0.126634)","(X=-0.023307,Y=-0.125493)","(X=-0.01314,Y=-0.126064)","True"
264,"(X=-36.76239,Y=100.486176,Z=0.999931)","0.010401","6.23841",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=163.23761,Y=300.486176,Z=0.999931)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.846606,Y=-0.000848,Z=-0.53222)","(X=136.103653,Y=100.659355,Z=109.672508)","(Pitch=-22.172268,Yaw=-178.85556,Roll=-0.40094)","1.0","1.0","(X=-0.003459,Y=-0.121455)","(X=-0.021119,Y=-0.125009)","(X=-0.012283,Y=-0.123231)","True"
265,"(X=-38.117676,Y=100.8619,Z=0.999916)","0.011617","6.250027",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=161.882324,Y=300.861908,Z=0.999916)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.84844,Y=0.000841,Z=-0.52929)","(X=135.891006,Y=100.689461,Z=109.553337)","(Pitch=-22.525785,Yaw=-179.097366,Roll=-0.349823)","1.0","1.0","(X=-0.000898,Y=-0.113665)","(X=-0.020708,Y=-0.118936)","(X=-0.010795,Y=-0.116299)","True"
266,"(X=-42.329605,Y=101.094315,Z=0.999924)","0.010098","6.260125",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=157.670395,Y=301.094299,Z=0.999924)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.853955,Y=0.001932,Z=-0.520344)","(X=135.665268,Y=100.691536,Z=109.458267)","(Pitch=-22.942659,Yaw=-179.338959,Roll=-0.38446)","1.0","1.0","(X=-0.004763,Y=-0.091231)","(X=-0.013334,Y=-0.115889)","(X=-0.009037,Y=-0.103528)","True"
267,"(X=-29.955673,Y=103.777626,Z=0.999916)","0.011062","6.271186",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=170.044327,Y=303.777618,Z=0.999916)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.83639,Y=0.015564,Z=-0.547914)","(X=135.452255,Y=100.699623,Z=109.357765)","(Pitch=-23.332914,Yaw=-179.527756,Roll=-0.402863)","1.0","1.0","(X=0.007445,Y=-0.118636)","(X=-0.041176,Y=-0.125572)","(X=-0.016825,Y=-0.122098)","True"
268,"(X=-37.220963,Y=100.383492,Z=0.999924)","0.010135","6.281322",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=162.779037,Y=300.383484,Z=0.999924)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.846914,Y=-0.001464,Z=-0.531728)","(X=135.223892,Y=100.681656,Z=109.268127)","(Pitch=-23.653681,Yaw=-179.667831,Roll=-0.41983)","1.0","1.0","(X=0.007122,Y=-0.106533)","(X=-0.01352,Y=-0.101943)","(X=-0.003203,Y=-0.104237)","True"
269,"(X=-36.01123,Y=100.542404,Z=0.999939)","0.011816","6.293138",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=163.98877,Y=300.542419,Z=0.999939)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.844997,Y=-0.000526,Z=-0.534771)","(X=134.968201,Y=100.648933,Z=109.207275)","(Pitch=-23.913481,Yaw=-179.763779,Roll=-0.416412)","1.0","1.0","(X=0.002735,Y=-0.10727)","(X=-0.008419,Y=-0.099871)","(X=-0.002846,Y=-0.103568)","True"
270,"(X=-36.871353,Y=101.024513,Z=0.999931)","0.011379","6.304516",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=163.128647,Y=301.024506,Z=0.999931)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.846026,Y=0.001908,Z=-0.533139)","(X=134.735611,Y=100.637482,Z=109.141182)","(Pitch=-24.046261,Yaw=-179.828949,Roll=-0.42102)","1.0","1.0","(X=0.001542,Y=-0.095936)","(X=-0.009303,Y=-0.105122)","(X=-0.003875,Y=-0.100525)","True"
271,"(X=-38.374405,Y=100.49453,Z=0.999924)","0.010129","6.314645",StaticMeshActor_1,"(X=-200.0,Y=-200.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=1.0,Y=1.0,Z=1.0)","(X=161.625595,Y=300.494537,Z=0.999924)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.847984,Y=-0.00069,Z=-0.530021)","(X=134.528732,Y=100.635307,Z=109.070778)","(Pitch=-24.1206,Yaw=-179.892746,Roll=-0.441132)","1.0","1.0","(X=0.008879,Y=-0.09104)","(X=-0.011665,Y=-0.102941)","(X=-0.001381,Y=-0.096984)","True"
