Name,Position,Duration,TimeStamp,ObjectName,ObjectPosition,ObjectRotation,ObjectScale,HitPosition,HitNormal,EyeDirection,HeadPosition,HeadRotation,EyeLeftBlink,EyeRightBlink,GazeLeftCoord,GazeRightCoord,GazeCombineCoord,Tracked
10,"(X=0.0,Y=0.0,Z=0.0)","0.010895","2.137924",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=47.993382,Y=44.540905,Z=116.555435)","(Pitch=7.079921,Yaw=-123.330643,Roll=1.670441)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
11,"(X=0.0,Y=0.0,Z=0.0)","0.012644","2.150568",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=47.995403,Y=44.524837,Z=116.381714)","(Pitch=5.953438,Yaw=-123.422745,Roll=1.575269)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
12,"(X=0.0,Y=0.0,Z=0.0)","0.012713","2.163281",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.018257,Y=44.599102,Z=116.286713)","(Pitch=5.302187,Yaw=-123.500084,Roll=1.491246)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
13,"(X=0.0,Y=0.0,Z=0.0)","0.011642","2.174923",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.059204,Y=44.69162,Z=116.230232)","(Pitch=4.913043,Yaw=-123.535301,Roll=1.441818)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
14,"(X=0.0,Y=0.0,Z=0.0)","0.025735","2.200659",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.079441,Y=44.747017,Z=116.221649)","(Pitch=4.796227,Yaw=-123.508095,Roll=1.445249)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
15,"(X=0.0,Y=0.0,Z=0.0)","0.010247","2.210906",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.08556,Y=44.774788,Z=116.139671)","(Pitch=4.48102,Yaw=-123.373276,Roll=1.525494)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
16,"(X=0.0,Y=0.0,Z=0.0)","0.010458","2.221363",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.037815,Y=44.813816,Z=115.424431)","(Pitch=0.728412,Yaw=-123.425446,Roll=1.868878)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
17,"(X=0.0,Y=0.0,Z=0.0)","0.012455","2.233819",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.078682,Y=44.89904,Z=115.514267)","(Pitch=1.553738,Yaw=-123.295319,Roll=1.734936)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
18,"(X=0.0,Y=0.0,Z=0.0)","0.035518","2.269337",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.121521,Y=45.041054,Z=115.268028)","(Pitch=0.394669,Yaw=-123.298912,Roll=1.716784)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
19,"(X=0.0,Y=0.0,Z=0.0)","0.01407","2.283407",None,"(X=0.0,Y=0.0,Z=0.0)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=0.0,Y=0.0,Z=0.0)","(X=48.190403,Y=45.283585,Z=115.158447)","(Pitch=-0.429469,Yaw=-123.390663,Roll=1.444567)","0.0","0.0","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","(X=0.0,Y=0.0)","False"
