Name,Position,Duration,TimeStamp,ObjectName,ObjectPosition,ObjectRotation,ObjectScale,HitPosition,HitNormal,EyeDirection,HeadPosition,HeadRotation,EyeLeftBlink,EyeRightBlink,GazeLeftCoord,GazeRightCoord,GazeCombineCoord,Tracked
1188,"(X=-2.433308,Y=-27.478329,Z=81.373505)","0.011558","14.121209",StaticMeshActor_219,"(X=-8.93512,Y=-38.278152,Z=73.577621)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.05,Y=0.05,Z=0.05)","(X=130.03624,Y=215.996475,Z=155.917664)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.43853,Y=0.672031,Z=-0.596713)","(X=20.340635,Y=-62.378502,Z=112.362228)","(Pitch=-28.423454,Yaw=130.421936,Roll=-1.996459)","1.0","1.0","(X=-0.040294,Y=-0.101751)","(X=-0.112257,Y=-0.100726)","(X=-0.076084,Y=-0.101241)","True"
1189,"(X=-2.107229,Y=-27.735661,Z=81.369751)","0.010867","14.132076",StaticMeshActor_219,"(X=-8.93512,Y=-38.278152,Z=73.577621)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.05,Y=0.05,Z=0.05)","(X=136.5578,Y=210.849838,Z=155.84259)","(X=0.083904,Y=-0.021874,Z=0.996234)","(X=-0.435904,Y=0.670311,Z=-0.600558)","(X=20.406742,Y=-62.356529,Z=112.387955)","(Pitch=-28.3493,Yaw=130.311905,Roll=-1.975342)","1.0","1.0","(X=-0.038238,Y=-0.103854)","(X=-0.113827,Y=-0.107445)","(X=-0.075805,Y=-0.105639)","True"
1190,"(X=-2.301014,Y=-27.681156,Z=81.373505)","0.011047","14.143123",StaticMeshActor_219,"(X=-8.93512,Y=-38.278152,Z=73.577621)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.05,Y=0.05,Z=0.05)","(X=132.682114,Y=211.939926,Z=155.917664)","(X=0.0,Y=0.0,Z=1.0)","(X=-0.439835,Y=0.669118,Z=-0.599021)","(X=20.489,Y=-62.351479,Z=112.411781)","(Pitch=-28.265589,Yaw=130.216202,Roll=-1.947995)","1.0","1.0","(X=-0.038243,Y=-0.104507)","(X=-0.106219,Y=-0.105869)","(X=-0.072062,Y=-0.105185)","True"
1191,"(X=-2.150713,Y=-28.08033,Z=81.353455)","0.010806","14.153928",StaticMeshActor_219,"(X=-8.93512,Y=-38.278152,Z=73.577621)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.05,Y=0.05,Z=0.05)","(X=135.688141,Y=203.956451,Z=155.516663)","(X=0.158922,Y=-0.120245,Z=0.979941)","(X=-0.440503,Y=0.664717,Z=-0.603414)","(X=20.543495,Y=-62.325745,Z=112.440605)","(Pitch=-28.207581,Yaw=130.105896,Roll=-1.900116)","1.0","1.0","(X=-0.033178,Y=-0.108918)","(X=-0.104552,Y=-0.110697)","(X=-0.068685,Y=-0.109803)","True"
1192,"(X=-2.078878,Y=-27.932823,Z=81.359093)","0.011431","14.165359",StaticMeshActor_219,"(X=-8.93512,Y=-38.278152,Z=73.577621)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.05,Y=0.05,Z=0.05)","(X=137.124817,Y=206.906586,Z=155.629425)","(X=0.14776,Y=-0.082474,Z=0.985578)","(X=-0.439713,Y=0.666017,Z=-0.602556)","(X=20.615398,Y=-62.307053,Z=112.457985)","(Pitch=-28.140406,Yaw=130.015396,Roll=-1.869505)","1.0","1.0","(X=-0.032684,Y=-0.109713)","(X=-0.105209,Y=-0.110108)","(X=-0.068767,Y=-0.109909)","True"
1193,"(X=-2.047293,Y=-27.854843,Z=81.358131)","0.01118","14.176538",StaticMeshActor_219,"(X=-8.93512,Y=-38.278152,Z=73.577621)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.05,Y=0.05,Z=0.05)","(X=137.756531,Y=208.466187,Z=155.610199)","(X=0.169026,Y=-0.044066,Z=0.984626)","(X=-0.439793,Y=0.666336,Z=-0.602145)","(X=20.678997,Y=-62.287758,Z=112.473976)","(Pitch=-28.08075,Yaw=129.924835,Roll=-1.846374)","1.0","1.0","(X=-0.032455,Y=-0.107961)","(X=-0.103803,Y=-0.112629)","(X=-0.067941,Y=-0.110282)","True"
1194,"(X=-2.014349,Y=-27.818584,Z=81.353836)","0.011271","14.18781",StaticMeshActor_219,"(X=-8.93512,Y=-38.278152,Z=73.577621)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.05,Y=0.05,Z=0.05)","(X=138.415405,Y=209.19136,Z=155.524292)","(X=0.191008,Y=-0.049797,Z=0.980325)","(X=-0.440099,Y=0.666139,Z=-0.60214)","(X=20.743851,Y=-62.265633,Z=112.491394)","(Pitch=-28.025139,Yaw=129.831863,Roll=-1.829103)","1.0","1.0","(X=-0.030371,Y=-0.109242)","(X=-0.103514,Y=-0.112678)","(X=-0.066752,Y=-0.110951)","True"
1195,"(X=-2.092625,Y=-28.190823,Z=81.323509)","0.011368","14.199178",StaticMeshActor_219,"(X=-8.93512,Y=-38.278152,Z=73.577621)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.05,Y=0.05,Z=0.05)","(X=136.849899,Y=201.746597,Z=154.917755)","(X=0.249003,Y=-0.188403,Z=0.950001)","(X=-0.444339,Y=0.660738,Z=-0.60497)","(X=20.803658,Y=-62.237873,Z=112.496895)","(Pitch=-27.978182,Yaw=129.755402,Roll=-1.808899)","1.0","1.0","(X=-0.023585,Y=-0.112985)","(X=-0.099314,Y=-0.114905)","(X=-0.061268,Y=-0.11394)","True"
1196,"(X=-1.926041,Y=-28.123268,Z=81.288124)","0.010876","14.210054",StaticMeshActor_219,"(X=-8.93512,Y=-38.278152,Z=73.577621)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.05,Y=0.05,Z=0.05)","(X=140.18158,Y=203.097687,Z=154.210052)","(X=0.322433,Y=-0.243962,Z=0.914614)","(X=-0.442246,Y=0.661451,Z=-0.605723)","(X=20.869076,Y=-62.217102,Z=112.509521)","(Pitch=-27.913363,Yaw=129.696503,Roll=-1.839385)","1.0","1.0","(X=-0.024934,Y=-0.111937)","(X=-0.100066,Y=-0.118967)","(X=-0.062297,Y=-0.115433)","True"
1197,"(X=-1.900257,Y=-28.159252,Z=81.268242)","0.011083","14.221137",StaticMeshActor_219,"(X=-8.93512,Y=-38.278152,Z=73.577621)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.05,Y=0.05,Z=0.05)","(X=140.69725,Y=202.378006,Z=153.812408)","(X=0.356143,Y=-0.269468,Z=0.894734)","(X=-0.4429,Y=0.660283,Z=-0.606519)","(X=20.924833,Y=-62.187263,Z=112.52552)","(Pitch=-27.858913,Yaw=129.620697,Roll=-1.833404)","1.0","1.0","(X=-0.023273,Y=-0.11562)","(X=-0.098481,Y=-0.117985)","(X=-0.060698,Y=-0.116796)","True"
1198,"(X=-1.943424,Y=-28.145569,Z=81.2883)","0.011157","14.232294",StaticMeshActor_219,"(X=-8.93512,Y=-38.278152,Z=73.577621)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.05,Y=0.05,Z=0.05)","(X=139.833908,Y=202.651672,Z=154.213562)","(X=0.322112,Y=-0.243719,Z=0.914792)","(X=-0.444344,Y=0.659629,Z=-0.606175)","(X=20.96944,Y=-62.159714,Z=112.546036)","(Pitch=-27.808403,Yaw=129.549606,Roll=-1.866363)","1.0","1.0","(X=-0.021428,Y=-0.115298)","(X=-0.096884,Y=-0.118781)","(X=-0.058976,Y=-0.117031)","True"
1199,"(X=-1.94561,Y=-28.128559,Z=81.293503)","0.011145","14.24344",StaticMeshActor_219,"(X=-8.93512,Y=-38.278152,Z=73.577621)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.05,Y=0.05,Z=0.05)","(X=139.790192,Y=202.991867,Z=154.317627)","(X=0.312536,Y=-0.236474,Z=0.920001)","(X=-0.445201,Y=0.659173,Z=-0.606042)","(X=21.030554,Y=-62.147491,Z=112.570404)","(Pitch=-27.766228,Yaw=129.487656,Roll=-1.896089)","1.0","1.0","(X=-0.020364,Y=-0.114914)","(X=-0.095516,Y=-0.119862)","(X=-0.057757,Y=-0.117376)","True"
1200,"(X=-2.010721,Y=-28.233505,Z=81.288567)","0.010791","14.25423",StaticMeshActor_219,"(X=-8.93512,Y=-38.278152,Z=73.577621)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.05,Y=0.05,Z=0.05)","(X=138.487976,Y=200.892944,Z=154.218903)","(X=0.321624,Y=-0.24335,Z=0.915062)","(X=-0.447852,Y=0.657059,Z=-0.606385)","(X=21.096035,Y=-62.134247,Z=112.574776)","(Pitch=-27.712555,Yaw=129.432022,Roll=-1.934325)","1.0","1.0","(X=-0.018329,Y=-0.115685)","(X=-0.091801,Y=-0.120848)","(X=-0.054897,Y=-0.118255)","True"
1201,"(X=-1.962568,Y=-28.203697,Z=81.279297)","0.010784","14.265015",StaticMeshActor_219,"(X=-8.93512,Y=-38.278152,Z=73.577621)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.05,Y=0.05,Z=0.05)","(X=139.451019,Y=201.489105,Z=154.033508)","(X=0.337904,Y=-0.255668,Z=0.90579)","(X=-0.447897,Y=0.656909,Z=-0.606514)","(X=21.15626,Y=-62.110947,Z=112.585365)","(Pitch=-27.670221,Yaw=129.36351,Roll=-1.972137)","1.0","1.0","(X=-0.017366,Y=-0.116136)","(X=-0.091439,Y=-0.121594)","(X=-0.054232,Y=-0.118853)","True"
1202,"(X=-1.705326,Y=-28.142376,Z=81.175385)","0.01165","14.276665",StaticMeshActor_219,"(X=-8.93512,Y=-38.278152,Z=73.577621)","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.05,Y=0.05,Z=0.05)","(X=144.595871,Y=202.71553,Z=151.955261)","(X=0.521263,Y=-0.292226,Z=0.801804)","(X=-0.444112,Y=0.657544,Z=-0.608606)","(X=21.22159,Y=-62.087532,Z=112.594162)","(Pitch=-27.638182,Yaw=129.295929,Roll=-1.989565)","1.0","1.0","(X=-0.019142,Y=-0.118204)","(X=-0.09341,Y=-0.124185)","(X=-0.056097,Y=-0.12118)","True"
1203,"(X=-7.586828,Y=-11.972347,Z=75.158333)","0.011456","14.288121",StaticMeshActor_198,"(X=-8.249088,Y=-14.096711,Z=74.561722)","(Pitch=-1.970359,Yaw=-115.887215,Roll=-179.032303)","(X=0.04,Y=0.04,Z=0.04)","(X=-55.488754,Y=8.510992,Z=-12.873219)","(X=-0.112031,Y=-0.806946,Z=0.579903)","(X=-0.419129,Y=0.727205,Z=-0.543603)","(X=21.282822,Y=-62.062344,Z=112.601768)","(Pitch=-27.588615,Yaw=129.237991,Roll=-2.030821)","1.0","1.0","(X=-0.063634,Y=-0.06511)","(X=-0.133951,Y=-0.06744)","(X=-0.098545,Y=-0.066267)","True"
